"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mim_morbid_descrip","ncbi_name"
"E2F7",53.7721245156147,-0.741497627992599,0.245742242509516,-3.01737959424655,0.00254970309520548,0.042879435745575,".","E2F_transcription_factor_7"
"EBNA1BP2",943.447567237907,0.428728480404962,0.0899523571130274,4.76617282931512,1.87758219010632e-06,0.000503496649161988,".","EBNA1_binding_protein_2"
"EEF1A1",39673.3859078109,0.301020362563478,0.0791896840206247,3.8012572759487,0.000143963723230704,0.00763892834992219,".","eukaryotic_translation_elongation_factor_1_alpha_1"
"EEF1E1",470.244191821567,0.447480869638677,0.131668880817479,3.39853173248265,0.000677486031716845,0.0188825576102533,".","eukaryotic_translation_elongation_factor_1_epsilon_1"
"EFHD2",656.130652639187,0.407449493907485,0.136273970270318,2.98992898716647,0.0027904231128286,0.0454948395748427,".","EF-hand_domain_family__member_D2"
"EGFR",1811.3419987331,0.344206043237994,0.0863752901085536,3.9850059294204,6.74784406635463e-05,0.00461555164012525,"LUNG_CANCER","epidermal_growth_factor_receptor"
"EGR1",410.162036226057,-1.05580272635737,0.280034999874913,-3.77025274279637,0.000163082305599736,0.00805562002610972,".","early_growth_response_1"
"EIF1",9324.76890465454,0.457441438803288,0.107456933974724,4.2569746025965,2.07211884432516e-05,0.00213150534316252,".","eukaryotic_translation_initiation_factor_1"
"EIF2AK2",2261.84279221034,-0.312310099646136,0.0962103789950871,-3.24611650955126,0.00116990949555295,0.0269709619497067,".","eukaryotic_translation_initiation_factor_2-alpha_kinase_2"
"EIF4A1",10281.5323282879,0.389058739193675,0.0940373967937722,4.13727679049747,3.51452058855733e-05,0.00304938142892391,".","eukaryotic_translation_initiation_factor_4A1"
"EIF4G1",1312.37244013411,0.595408569964434,0.108461616001408,5.48957863541977,4.02893719810089e-08,6.70012256044179e-05,"PARKINSON_DISEASE_18__PARK18","eukaryotic_translation_initiation_factor_4_gamma__1"
"ELP5",196.509779303247,0.697572065655456,0.137303671386321,5.08050555831644,3.76431719934184e-07,0.000178858842928728,".","elongator_acetyltransferase_complex_subunit_5"
"EMC9",193.655460750323,-0.449892672464675,0.142682125075336,-3.15311166151423,0.00161540002698761,0.0327611005473219,".","ER_membrane_protein_complex_subunit_9"
"EMG1",738.660693226084,0.576382778465787,0.131025019234162,4.39902838278314,1.08736606300702e-05,0.00139099212521591,"BOWEN-CONRADI_SYNDROME__BWCNS","EMG1_N1-specific_pseudouridine_methyltransferase"
"EMP1",223.629046410785,0.39901877949986,0.132031966269084,3.0221376744981,0.00250996363084561,0.0425202327819652,".","epithelial_membrane_protein_1"
"ENO1",13575.6328592795,0.339576612493095,0.0935411341993393,3.63023834807739,0.000283159620577765,0.0116270234326129,".","enolase_1__alpha"
"ENO3",165.209093646031,-0.54713641596157,0.151920916587285,-3.60145546941337,0.000316440630206925,0.0120974889203245,"GLYCOGEN_STORAGE_DISEASE_XIII__GSD13","enolase_3__beta__muscle"
"EP300",257.279979481433,-0.710053845476455,0.143329637255836,-4.95399178474892,7.27062772490249e-07,0.000300265231498386,"RUBINSTEIN-TAYBI_SYNDROME_2__RSTS2","E1A_binding_protein_p300"
"EPB41L1",604.054597524119,0.37030600203475,0.121666038730394,3.0436266841508,0.00233745002136992,0.0408460180616971,"MENTAL_RETARDATION__AUTOSOMAL_DOMINANT_11__MRD11","erythrocyte_membrane_protein_band_4.1-like_1"
"EPC1",501.035243808346,-0.611989837389945,0.156696553416494,-3.90557305854262,9.40023519172492e-05,0.00565033414114646,".","enhancer_of_polycomb_homolog_1__Drosophila"
"EPHB4",206.139255273043,0.458274320470758,0.149768111718834,3.05989249120732,0.00221416456425259,0.0392414458652083,".","EPH_receptor_B4"
"EPN2",281.748736241756,0.589309153826813,0.136714389267973,4.31051301170437,1.62876244251608e-05,0.00190872277780691,".","epsin_2"
"ERBB2IP",429.014999162865,-0.402153137285662,0.117827307828039,-3.41307244219292,0.000642348647033358,0.0182083943184626,".","erbb2_interacting_protein"
"ERH",1584.64341111504,0.585875585462015,0.129591840469819,4.52092958428552,6.15686673083365e-06,0.000980596826056488,".","enhancer_of_rudimentary_homolog__Drosophila"
"ERP29",464.3995284242,0.415229801985316,0.121877932321149,3.40693178885889,0.000656975433736132,0.0185177990898845,".","endoplasmic_reticulum_protein_29"
"ETNK1",363.34418632905,-0.460792201255915,0.107274653796296,-4.29544337780773,1.74344533793834e-05,0.00196979827179091,".","ethanolamine_kinase_1"
"EXOSC5",161.367714228159,0.593873426398653,0.151421943904577,3.92197729790671,8.78252687460623e-05,0.00546103561001613,".","exosome_component_5"
"FADS1",580.364034064328,0.485513720624721,0.128096338022679,3.7902232657015,0.000150511936193148,0.00763892834992219,".","fatty_acid_desaturase_1"
"FAM100A",322.06382141126,0.443982519704368,0.108510607063411,4.09160479071796,4.28398284447344e-05,0.00339407606989433,".","."
"FAM115A",124.109579553672,-0.454220323899023,0.149900595801815,-3.03014355259503,0.00244437527098437,0.0417636583114418,".","family_with_sequence_similarity_115__member_A"
"FAM179B",77.6442612641676,-0.677846313879116,0.176973970915443,-3.83020344953997,0.000128037353989787,0.00720263023316507,".","family_with_sequence_similarity_179__member_B"
"FAM207A",188.760030907033,0.545530588210445,0.158586736824931,3.43995090089202,0.000581819726498841,0.0171498858133237,".","family_with_sequence_similarity_207__member_A"
"FAM214A",163.205037532046,-0.587306931864725,0.160824406111308,-3.65185201715121,0.000260355906471189,0.0109613132268756,".","family_with_sequence_similarity_214__member_A"
"FAM76B",131.906770050248,-0.834448444905784,0.174221177822874,-4.78959249003671,1.67120355733298e-06,0.000503496649161988,".","family_with_sequence_similarity_76__member_B"
"FAS",527.136497683304,-0.304242248680482,0.101743416948241,-2.99028927675249,0.00278713359665752,0.0454948395748427,"AUTOIMMUNE_LYMPHOPROLIFERATIVE_SYNDROME__ALPS","Fas_cell_surface_death_receptor"
"FAT1",750.543803434794,0.417050512067472,0.130449835439664,3.19701830716657,0.00138856113455422,0.0296682291233019,".","FAT_atypical_cadherin_1"
"FBXO11",768.303608282344,-0.401528871558364,0.101665745514318,-3.94950009491463,7.83145798673192e-05,0.00504143792203943,".","F-box_protein_11"
"FBXO22",753.906148932459,0.519523900119958,0.113490591290285,4.57768255688375,4.70155434129809e-06,0.000842013569056618,".","F-box_protein_22"
"FDX1",362.805221749042,0.408998178740937,0.113373888762877,3.60751653845413,0.000309141838605723,0.0120492861937809,".","ferredoxin_1"
"FEM1B",476.138418433943,-0.369128218604991,0.109336097876036,-3.37608736524972,0.000735245682167423,0.0200444847449906,".","fem-1_homolog_b__C._elegans"
"FGD6",466.048144476231,-0.4496080532451,0.115245233191703,-3.9013158357466,9.56712313842589e-05,0.0057162128548032,".","FYVE__RhoGEF_and_PH_domain_containing_6"
"FGF2",1135.64430541624,-0.387439032368907,0.112322142221841,-3.44935579668431,0.000561925769699907,0.0168882389459809,".","fibroblast_growth_factor_2__basic"
"FKBP14",130.773454892984,0.560375325790825,0.154725706170495,3.62173383893519,0.000292635120100079,0.0117738436627363,"EHLERS-DANLOS_SYNDROME_WITH_PROGRESSIVE_KYPHOSCOLIOSIS__MYOPATHY_","FK506_binding_protein_14__22_kDa"
"FNBP4",244.823110813501,-0.520434193193581,0.174690501852494,-2.97917853389091,0.00289022322915029,0.046497499140986,".","formin_binding_protein_4"
"FNIP1",568.232466006625,-0.374540544679571,0.109622786494388,-3.41663039826801,0.000634012920471905,0.0180337899104116,".","folliculin_interacting_protein_1"
"FOS",53.1613110148476,-0.702121463183913,0.231143430915799,-3.03760076763628,0.00238469659203128,0.0411669595074189,".","FBJ_murine_osteosarcoma_viral_oncogene_homolog"
"FOSL1",888.50687835689,0.425484087317148,0.120720192172409,3.52454779652341,0.000424206277127944,0.0145506108060716,".","FOS-like_antigen_1"
"FOXJ3",147.586815872564,-0.534432694230082,0.137332047869838,-3.89153662615308,9.96113483616812e-05,0.00588119546717666,".","forkhead_box_J3"
"FOXN2",218.931240555128,-0.530090512503017,0.148515589450794,-3.56925838198721,0.000357993216038219,0.0130963847643756,".","forkhead_box_N2"
"FUS",358.681296580229,0.361101510114181,0.120031893981511,3.00837967423726,0.0026264478491168,0.0436902651323159,"AMYOTROPHIC_LATERAL_SCLEROSIS_6__WITH_OR_WITHOUT_FRONTOTEMPORAL_DEMENTIA_,HISTIOCYTOMA__ANGIOMATOID_FIBROUS,TREMOR__HEREDITARY_ESSENTIAL__4__ETM4","fused_in_sarcoma"
"G6PC3",520.013553943376,0.420206322583587,0.11726816748251,3.58329401409174,0.000339288340359258,0.0127355971571578,"NEUTROPENIA__SEVERE_CONGENITAL__4__AUTOSOMAL_RECESSIVE__SCN4","glucose_6_phosphatase__catalytic__3"
"GADD45GIP1",784.957686051104,0.369054457166413,0.101032763421385,3.65281958711916,0.000259376473559644,0.0109613132268756,".","growth_arrest_and_DNA-damage-inducible__gamma_interacting_protein_1"
"GAS2L3",66.3524338863517,-0.873382308371571,0.200485293561665,-4.35634102060925,1.32254671655243e-05,0.00158192850274654,".","growth_arrest-specific_2_like_3"
"GATA3",200.074851466985,-0.664839410004807,0.161623551158606,-4.11350576842839,3.89695298596047e-05,0.00324031640782613,"HYPOPARATHYROIDISM__SENSORINEURAL_DEAFNESS__AND_RENAL_DISEASE__HDR","GATA_binding_protein_3"
"GATAD1",170.463064047089,-0.471408891697161,0.143043648571085,-3.29555975680315,0.000982258107172966,0.0241999293663503,"CARDIOMYOPATHY__DILATED__2B__CMD2B","GATA_zinc_finger_domain_containing_1"
"GCLM",813.576985149711,-0.458203731379789,0.112168177416588,-4.08497081732939,4.40823565348282e-05,0.00343635744925403,".","glutamate-cysteine_ligase__modifier_subunit"
"GLMN",61.9308996987459,0.655445128107632,0.209139259950624,3.13401284991816,0.00172433304703578,0.0340027572002431,"GLOMUVENOUS_MALFORMATIONS__GVM","glomulin__FKBP_associated_protein"
"GLOD4",263.470859104401,0.56608483793395,0.136121897391168,4.15866108820989,3.20118443003496e-05,0.0029304053433843,".","glyoxalase_domain_containing_4"
"GLRX5",638.502266684694,0.343126482215655,0.101413844729084,3.38342839808786,0.000715868712952795,0.0196955192457168,"ANEMIA__SIDEROBLASTIC__PYRIDOXINE-REFRACTORY__AUTOSOMAL_RECESSIVE","glutaredoxin_5"
"GNB2L1",13923.4666053299,0.47158333197548,0.10198311661329,4.62413140170717,3.76171356508071e-06,0.000750687559047506,".","guanine_nucleotide_binding_protein__G_protein__beta_polypeptide_2-like_1"
"GPATCH4",227.177734324248,0.546825099161157,0.138131747825111,3.95872134951549,7.53520870632434e-05,0.00491413807004603,".","G_patch_domain_containing_4"
"GPATCH8",133.297452632724,-0.889901790738659,0.14981871111898,-5.93985747235492,2.85269982487349e-09,9.48807961752923e-06,".","G_patch_domain_containing_8"
"GPBP1",625.961636206421,-0.476275997535849,0.132003468410907,-3.60805669176263,0.000308499089184141,0.0120492861937809,".","GC-rich_promoter_binding_protein_1"
"GPRC5A",2631.6043762017,0.378532882813945,0.117116724174662,3.23209930504392,0.00122884343124246,0.0279302955738889,".","G_protein-coupled_receptor__family_C__group_5__member_A"
"GPRC5B",491.437273389271,0.33546903612534,0.108216496986256,3.09998055257643,0.0019353334926947,0.0365734045267192,".","G_protein-coupled_receptor__family_C__group_5__member_B"
"GPX4",494.713034723033,0.335385983498725,0.10261883925645,3.26826912025945,0.00108207421603096,0.0258919341188416,".","glutathione_peroxidase_4"
"GTF2H1",305.63550586609,-0.544623773667293,0.144690373913852,-3.76406362728428,0.00016717431756261,0.00813690410068159,".","general_transcription_factor_IIH__polypeptide_1__62kDa"
"GTF3A",638.297162105051,0.360706152248331,0.106617574259195,3.38317725529403,0.000716523700761193,0.0196955192457168,".","general_transcription_factor_IIIA"
"GTPBP8",72.7423661975944,0.754580436374416,0.211705848015614,3.56428716281263,0.000364846357181448,0.0132862662480164,".","GTP-binding_protein_8__putative"
"H2AFV",883.644022620121,0.336536475543353,0.0927844551993237,3.62707820852524,0.000286646491420942,0.0116741171077476,".","H2A_histone_family__member_V"
"HERC2P3",25.5090974045846,-0.885414758951322,0.300022791024242,-2.95115833010093,0.00316584587774717,0.048823508760682,".","hect_domain_and_RLD_2_pseudogene_3"
"HERC6",318.401635956241,-0.558497563827228,0.113729711256104,-4.91074458607891,9.07312063878515e-07,0.000312177923219994,".","HECT_and_RLD_domain_containing_E3_ubiquitin_protein_ligase_family_member_6"
"HIF1AN",384.44170734912,0.392396950623192,0.133069219869972,2.94881829927779,0.00318991462626151,0.0490045077641841,".","hypoxia_inducible_factor_1__alpha_subunit_inhibitor"
"HIST1H2BD",2243.93179241904,-0.306099763408135,0.104011140999444,-2.94295169216315,0.0032509914327947,0.0497521357613889,".","histone_cluster_1__H2bd"
"HIST1H4B",510.168703715911,-0.525340061253122,0.116402726258858,-4.51312506276583,6.38793282157464e-06,0.000980596826056488,".","histone_cluster_1__H4b"
"HIST2H2AC",294.372287408829,-0.517926560050706,0.126645576056707,-4.08957482903941,4.3216463360703e-05,0.00339538481427634,".","histone_cluster_2__H2ac"
"HMGA2",205.021573419017,0.400345833526453,0.128988617122374,3.1037299449969,0.00191097672390875,0.0361816427915778,"LEIOMYOMA__UTERINE__UL,STATURE_QUANTITATIVE_TRAIT_LOCUS_9__STQTL9","high_mobility_group_AT-hook_2"
"HMGB1",410.56572400046,0.504960635491204,0.115954363838294,4.35482217983106,1.33174979184916e-05,0.00158192850274654,".","high_mobility_group_box_1"
"HMMR",105.154511819885,-0.957264894064274,0.190267018039445,-5.03116569507501,4.87506584352882e-07,0.00021149307385535,".","hyaluronan-mediated_motility_receptor__RHAMM"
"HPS6",212.758432433785,0.470974106042524,0.150523867842591,3.12889984022362,0.00175462106871366,0.0343960884550588,"HERMANSKY-PUDLAK_SYNDROME_6__HPS6","Hermansky-Pudlak_syndrome_6"
"HS2ST1",86.6639466688574,-0.591401222501377,0.175873623851395,-3.36264875625172,0.000771985205092526,0.0204863520649288,".","heparan_sulfate_2-O-sulfotransferase_1"
"HSD17B7P2",66.7091013266778,-0.697944936072294,0.207449952145653,-3.36440152843351,0.000767098524813555,0.0204863520649288,".","hydroxysteroid__17-beta__dehydrogenase_7_pseudogene_2"
"HSD3B7",95.3979430598517,0.578200898636578,0.195217598735209,2.96182773675464,0.00305818830485934,0.0480544927651755,"BILE_ACID_SYNTHESIS_DEFECT__CONGENITAL__1__CBAS1","hydroxy-delta-5-steroid_dehydrogenase__3_beta-_and_steroid_delta-isomerase_7"
"HSPA14",307.391570886096,0.518090961609362,0.130503888438538,3.96992739303213,7.18945368938952e-05,0.00484705195356275,".","heat_shock_70kDa_protein_14"
"HSPA1A",1194.57143199539,-0.558186629196264,0.125587263483458,-4.44461176805391,8.80507240305244e-06,0.00119523237091825,".","heat_shock_70kDa_protein_1A"
"HSPA1B",73.6368848229041,-1.1403566451435,0.238671262389396,-4.7779386329427,1.77101409589819e-06,0.000503496649161988,".","heat_shock_70kDa_protein_1B"
"HSPA6",77.9234054667215,-5.37993973764631,0.405995747232467,-13.2512219015088,4.43916201107762e-40,4.42939585465324e-36,".","heat_shock_70kDa_protein_6__HSP70Bp"
"HSPBAP1",63.5415165754795,-0.664788679629928,0.224604332165064,-2.95982126979354,0.00307817565947147,0.0482925105820854,".","HSPB__heat_shock_27kDa__associated_protein_1"
"HYPK",1116.44971924217,0.325737842277162,0.10629039426608,3.06460282254419,0.00217959237541675,0.0389051390374031,".","huntingtin_interacting_protein_K"
"IBTK",328.367941397423,-0.401802560127399,0.129127595617594,-3.11167073316629,0.00186031865575089,0.0354918920594309,".","inhibitor_of_Bruton_agammaglobulinemia_tyrosine_kinase"
"ICT1",477.364282390538,0.35367625299068,0.108102671415751,3.27166987049265,0.00106914338566535,0.025644020918675,".","immature_colon_carcinoma_transcript_1"
"IER3IP1",259.821413611439,0.382878036147309,0.119710952947984,3.1983542584752,0.00138214375760378,0.0295944858656019,"MICROCEPHALY__EPILEPSY__AND_DIABETES_SYNDROME__MEDS","immediate_early_response_3_interacting_protein_1"
"IFNB1",79.3084587630584,0.741509874692056,0.214578252691859,3.45566181749502,0.000548943580595577,0.0165980577187354,".","interferon__beta_1__fibroblast"
"IFT20",194.363757314106,0.464047650761319,0.13087259824556,3.54579688171707,0.000391427792950419,0.0137040930458221,".","intraflagellar_transport_20_homolog__Chlamydomonas"
"IFT57",61.9154905900614,-0.710826430209616,0.227522833707804,-3.12419821178254,0.0017829030961048,0.0346496088352067,".","intraflagellar_transport_57_homolog__Chlamydomonas"
"IGF2BP2",196.664646862838,-0.504474580872012,0.144442943537774,-3.49255261985216,0.00047842732369278,0.0153176927987696,".","insulin-like_growth_factor_2_mRNA_binding_protein_2"
"IGF2R",179.048678471837,-0.548333862231487,0.1412823502541,-3.88112075744278,0.000103976193932512,0.00610279095916829,".","insulin-like_growth_factor_2_receptor"
"IGFBP6",1382.77887224242,0.303166115151025,0.0933521569836098,3.24755340365893,0.00116401817577211,0.0269709619497067,".","insulin-like_growth_factor_binding_protein_6"
"IL22RA1",29.3382093662978,-0.885779984862114,0.265633414458356,-3.33459548629557,0.000854235661599725,0.0218552908498514,".","interleukin_22_receptor__alpha_1"
"IL29",146.93577154914,0.706223653281468,0.184704686782919,3.82352860440127,0.000131555321694138,0.00725225966775751,".","."
"IPO13",44.424080700797,0.785687507543304,0.233042282658711,3.37143757166994,0.000747769841300505,0.0202751290122186,".","importin_13"
"ITGAM",30.109336078163,-0.827984430040755,0.279484305561684,-2.96254356171,0.00305108633234484,0.0480185164418562,"SYSTEMIC_LUPUS_ERYTHEMATOSUS__SUSCEPTIBILITY_TO__6__SLEB6","integrin__alpha_M__complement_component_3_receptor_3_subunit"
"ITGB4",205.645732822128,0.668268790365788,0.176224470470273,3.79214525986342,0.000149351506686931,0.00763892834992219,"EPIDERMOLYSIS_BULLOSA_JUNCTIONALIS_WITH_PYLORIC_ATRESIA,EPIDERMOLYSIS_BULLOSA__JUNCTIONAL__NON-HERLITZ_TYPE","integrin__beta_4"
"ITPA",436.585312481568,0.334512490888104,0.105865588619519,3.15978492397887,0.00157885641082143,0.0322164197692766,"INOSINE_TRIPHOSPHATASE_DEFICIENCY","inosine_triphosphatase__nucleoside_triphosphate_pyrophosphatase"
"JAGN1",492.365011202645,0.370009385081191,0.105663058316797,3.50178568532284,0.000462151205547334,0.0151477026626756,".","jagunal_homolog_1__Drosophila"
"JOSD2",195.209735376774,0.411773079062888,0.135235324645015,3.04486331617696,0.00232786077578468,0.0408322633430305,".","Josephin_domain_containing_2"
"KANSL1L",49.4184178963546,-0.743108279233577,0.218838102799837,-3.39569878246144,0.00068453647148833,0.0190259189763525,".","KAT8_regulatory_NSL_complex_subunit_1-like"
"KARS",263.046144708107,0.423484513643742,0.130625891555101,3.2419645799325,0.00118708775216401,0.0272293369910172,"CHARCOT-MARIE-TOOTH_DISEASE__RECESSIVE_INTERMEDIATE_B__CMTRIB","lysyl-tRNA_synthetase"
"KAT6A",216.461900514397,-0.49226534378465,0.11986753932117,-4.10674438277813,4.01274877083182e-05,0.00328190223240655,".","K_lysine__acetyltransferase_6A"
"KAT7",617.21595877399,0.41704182357186,0.115979222121611,3.59583221841725,0.000323356169003913,0.0123146864668742,".","K_lysine__acetyltransferase_7"
"KBTBD2",353.959529786844,-0.521582579303522,0.143904742554538,-3.62449888755993,0.00028952226632087,0.0116957618354237,".","kelch_repeat_and_BTB__POZ__domain_containing_2"
"KCTD11",85.771101963144,-0.809384265057046,0.216327397017729,-3.74147831580811,0.000182940964472777,0.00855036785542037,".","potassium_channel_tetramerization_domain_containing_11"
"KDM2A",628.801595161987,-0.349910092969329,0.10214026811792,-3.42578005146179,0.000613036590737986,0.0176788413363689,".","lysine__K_-specific_demethylase_2A"
"KDM3B",270.005376562884,-0.3764742788314,0.124319302293995,-3.02828500389343,0.00245946012879259,0.0419268567415119,".","lysine__K_-specific_demethylase_3B"
"KDM6B",187.291774408984,-0.628643628593286,0.161533510407717,-3.89172269584536,9.95349703743454e-05,0.00588119546717666,".","lysine__K_-specific_demethylase_6B"
"KIAA0020",630.225982882447,0.441029747460746,0.130846572471127,3.37058693347174,0.00075008235252791,0.0202827146707953,".","KIAA0020"
"KIAA0753",99.0548661318325,-0.7158394715337,0.221789507108631,-3.22756238951867,0.00124849811651024,0.0281844212817628,".","KIAA0753"
"KIAA0754",302.447213261286,0.445198984285606,0.13918975923271,3.19850387513984,0.00138142676455817,0.0295944858656019,".","KIAA0754"
"KIAA1430",259.791180146194,0.459166920060384,0.132604166272416,3.46268848836237,0.000534807178925398,0.016419403173285,".","KIAA1430"
"KIAA1467",59.8002619583133,0.636152786258994,0.195202438035981,3.2589387338581,0.00111829815023996,0.02650446304773,".","KIAA1467"
"KIAA1524",89.6849842442375,-0.557879698760597,0.185131271161431,-3.01342768977228,0.00258314591934071,0.0433187058540867,".","KIAA1524"
"KIF3C",197.752011328632,0.635194182506364,0.137924712507111,4.60536890713923,4.11735296490642e-06,0.000790056690073775,".","kinesin_family_member_3C"
"KIFC3",1203.54719328299,0.349498214448612,0.0966964011421185,3.61438699186892,0.000301059094899296,0.0119679986012159,".","kinesin_family_member_C3"
"KLF10",1251.21839837297,-0.745865656284456,0.157151757190648,-4.74614900665484,2.07326005110181e-06,0.000524840300046605,".","Kruppel-like_factor_10"
"KLHDC5",127.91800921423,-0.577467919432423,0.178872187223588,-3.22838294983554,0.00124492194594388,0.0281674176340773,".","."
"KLHL12",62.8549042314482,-0.942848470789428,0.202765959352583,-4.64993470205687,3.32040137723274e-06,0.000690228436292256,".","kelch-like_family_member_12"
"KLHL15",67.2619726773538,-0.710810118973333,0.198385917471343,-3.58296661392817,0.000339714040719964,0.0127355971571578,".","kelch-like_family_member_15"
"KLHL22",46.9548511114735,-0.697826177515532,0.222188630113545,-3.14069256000598,0.00168548864575735,0.0335844292492468,".","kelch-like_family_member_22"
"KPNA4",815.460815294529,-0.538251829349136,0.099866622084826,-5.38970697228498,7.0572660040325e-08,8.26849890150913e-05,".","karyopherin_alpha_4__importin_alpha_3"
"LAMTOR1",560.095308657744,0.283800293591206,0.0962496335487139,2.94858570497901,0.00319231610009217,0.0490045077641841,".","late_endosomal_lysosomal_adaptor__MAPK_and_MTOR_activator_1"
"LAMTOR2",748.754672823406,0.387012983510096,0.110789904896508,3.49321523356857,0.000477241684562016,0.0153176927987696,"IMMUNODEFICIENCY_DUE_TO_DEFECT_IN_MAPBP-INTERACTING_PROTEIN","late_endosomal_lysosomal_adaptor__MAPK_and_MTOR_activator_2"
"LATS2",106.252157341022,-0.52405881169167,0.172933915870113,-3.03039926584025,0.00244230642088851,0.0417636583114418,".","large_tumor_suppressor_kinase_2"
"LCORL",99.1638602027825,-0.618086164390459,0.183025793593071,-3.37704403437624,0.00073269319390452,0.0200296238048748,".","ligand_dependent_nuclear_receptor_corepressor-like"
"LEO1",461.973850944818,0.445081659417267,0.123205164366338,3.612524375146,0.000303230592396119,0.0120064875036844,".","Leo1__Paf1_RNA_polymerase_II_complex_component__homolog__S._cerevisiae"
"LEPREL4",150.864044593656,0.571675171975468,0.183446178192987,3.11631006765406,0.00183129606420655,0.0351330607524375,".","leprecan-like_4"
"LIMD1",264.80587169404,0.414583647138297,0.134987259594775,3.07127982583584,0.00213143295114751,0.0385279673669381,".","LIM_domains_containing_1"
"LIN37",233.227129267436,0.455621750493465,0.138404190418776,3.29196499842143,0.000994899931507084,0.0244510135876298,".","lin-37_homolog__C._elegans"
"LMAN2L",192.819076901844,0.500420499346,0.140212314313953,3.56901960997161,0.000358319607203301,0.0130963847643756,".","lectin__mannose-binding_2-like"
"LNX2",43.4230543522005,-0.713311972831158,0.2341041099859,-3.04698611602386,0.00231148386125816,0.0406772239288077,".","ligand_of_numb-protein_X_2"
"LOC100271836",228.037824361726,-0.442682635829257,0.123647764689746,-3.58019117401778,0.000343342917947027,0.0127355971571578,".","."
"LOC100288069",31.5782724198802,-1.20776859791729,0.292846703981297,-4.12423490344089,3.719691280323e-05,0.00317222902521905,".","."
"LOC100505817",201.340778052521,0.415183452327595,0.140408073142368,2.95697706717061,0.00310671223094899,0.048435585375639,".","."
"LOC150381",190.321665201565,0.51166594549278,0.166105036347118,3.08037586785464,0.00206739512144395,0.0380206931835591,".","."
"LOC388796",1113.83503797556,0.544926041959403,0.100860882990704,5.40274907180445,6.56272365404562e-08,8.26849890150913e-05,".","."
"LOC439949",38.552236401498,0.802061868693251,0.271547644893714,2.95366902926808,0.00314020586953976,0.0485782545213454,".","."
"LOC728407",105.036776686574,-0.58045385940772,0.167783113655105,-3.45954873981478,0.000541081342128496,0.0165566445521395,".","."
"LOC731275",112.578104385565,-0.576129263612849,0.195735474658857,-2.94340749737354,0.00324620817817207,0.0497521357613889,".","."
"LRRC37A4P",118.617760560473,0.466549867087048,0.156564314894482,2.97992468718995,0.00288319260135643,0.0464828495344921,".","leucine_rich_repeat_containing_37__member_A4__pseudogene"
"LRRC37BP1",180.936038002153,-0.522748621872234,0.170289580769541,-3.06976280938579,0.0021422883190767,0.0386146774054809,".","leucine_rich_repeat_containing_37B_pseudogene_1"
"LSMD1",1197.81575545063,0.487452891911074,0.141994970603488,3.43288843146603,0.000597187782915431,0.0174232154910239,".","LSM_domain_containing_1"
"MAD2L1",330.707349620148,0.370243060515398,0.113929542014513,3.2497546638802,0.00115504607934766,0.0269276864012405,".","MAD2_mitotic_arrest_deficient-like_1__yeast"
"MAFG",321.647150862767,-0.551079738696909,0.13829529243817,-3.98480475351893,6.753563233697e-05,0.00461555164012525,".","v-maf_avian_musculoaponeurotic_fibrosarcoma_oncogene_homolog_G"
"MAK16",397.524125061698,0.396843705537461,0.13059152653291,3.03881665275928,0.00237509354297718,0.0411031440718393,".","MAK16_homolog__S._cerevisiae"
"MANF",385.092343512982,0.356658926549875,0.11621769850362,3.06888650474148,0.00214858199803341,0.0386280201376168,".","mesencephalic_astrocyte-derived_neurotrophic_factor"
"MAP3K13",53.1075099261061,-0.697642423154932,0.214384429315907,-3.25416554448979,0.00113725986320638,0.0266375091903128,".","mitogen-activated_protein_kinase_kinase_kinase_13"
"MAP7",1801.30676749781,0.588156614043689,0.119067168132857,4.93970439766748,7.8241090588876e-07,0.000300265231498386,".","microtubule-associated_protein_7"
"MARCH5",377.761265914458,-0.407571104928514,0.115716946215207,-3.52213844435996,0.000428080523713659,0.0145845965849432,".","membrane-associated_ring_finger__C3HC4__5"
"MAT2A",900.904978003836,0.442400938284586,0.122837987831011,3.60149939034495,0.000316387164786581,0.0120974889203245,".","methionine_adenosyltransferase_II__alpha"
"MAZ",604.805819183776,0.397418056795914,0.111685976109715,3.55835236113719,0.000373188461157363,0.0133945124655689,".","MYC-associated_zinc_finger_protein__purine-binding_transcription_factor"
"MBD2",290.703947857438,0.427174300205491,0.130999722697208,3.26087942333175,0.00111067259494463,0.0263864075056132,".","methyl-CpG_binding_domain_protein_2"
"MBNL1",474.177167960481,-0.401664137667063,0.133079212846592,-3.01823349473883,0.00254252922425037,0.0428536429046794,"MYOTONIC_DYSTROPHY_1__DM1","muscleblind-like_splicing_regulator_1"
"MDH1",903.19986406871,0.438653414626665,0.118214580441935,3.71065407487636,0.000206724431420914,0.00933346776795421,".","malate_dehydrogenase_1__NAD__soluble"
"MDH2",1622.6092058601,0.43325584695983,0.100562999001556,4.3083027680303,1.64512085479449e-05,0.00190872277780691,".","malate_dehydrogenase_2__NAD__mitochondrial"
"MDN1",75.318351266321,-0.562454360162065,0.184905147614239,-3.0418534444238,0.0023512634289829,0.040943990391608,".","MDN1__midasin_homolog__yeast"
"MED19",417.57541121349,0.361535849841459,0.117162430808023,3.08576603735592,0.0020302850720877,0.0377740981019301,".","mediator_complex_subunit_19"
