"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0032611",9.60536487280555e-06,0.999999267193246,7,35,"interleukin-1 beta production","BP"
"GO:0043069",9.77349159502643e-06,0.999996638994583,28,532,"negative regulation of programmed cell death","BP"
"GO:0048869",9.82855706909081e-06,0.999995359011495,72,2190,"cellular developmental process","BP"
"GO:0046651",1.00492476980905e-05,0.999998279437154,12,112,"lymphocyte proliferation","BP"
"GO:0045892",1.02912633704468e-05,0.999995958497468,36,784,"negative regulation of transcription, DNA-templated","BP"
"GO:0050863",1.04425210704275e-05,0.999998032859887,13,140,"regulation of T cell activation","BP"
"GO:0050865",1.0493229890207e-05,0.999997445347104,17,236,"regulation of cell activation","BP"
"GO:0030334",1.05590970034463e-05,0.999996765073235,23,421,"regulation of cell migration","BP"
"GO:2001141",1.07679754145229e-05,0.999994835961988,77,2366,"regulation of RNA biosynthetic process","BP"
"GO:0032608",1.08581126238733e-05,0.999999143493426,7,39,"interferon-beta production","BP"
"GO:0003725",1.09543354752815e-05,0.99999889893841,8,57,"double-stranded RNA binding","MF"
"GO:0007162",1.09648477918941e-05,0.999998091418648,12,130,"negative regulation of cell adhesion","BP"
"GO:0042129",1.11597741070199e-05,0.999998668540467,9,63,"regulation of T cell proliferation","BP"
"GO:0008285",1.165580504775e-05,0.999996411084113,23,395,"negative regulation of cell proliferation","BP"
"GO:0019883",1.16604925373798e-05,0.999999807804107,4,8,"antigen processing and presentation of endogenous antigen","BP"
"GO:0046597",1.23082322027188e-05,0.999999575420242,5,13,"negative regulation of viral entry into host cell","BP"
"GO:0006793",1.25533917620684e-05,0.999993845416132,71,2069,"phosphorus metabolic process","BP"
"GO:0030335",1.33872247067631e-05,0.999996672033827,17,248,"positive regulation of cell migration","BP"
"GO:0071622",1.39069672817307e-05,0.999999203820716,6,21,"regulation of granulocyte chemotaxis","BP"
"GO:0043330",1.39213586916567e-05,0.999999179252651,6,24,"response to exogenous dsRNA","BP"
"GO:0042326",1.39766707612862e-05,0.999996190585553,19,302,"negative regulation of phosphorylation","BP"
"GO:1902105",1.51308487682976e-05,0.999997279912391,12,128,"regulation of leukocyte differentiation","BP"
"GO:0042035",1.57752953511441e-05,0.999998676365605,7,40,"regulation of cytokine biosynthetic process","BP"
"GO:0051348",1.59617266072462e-05,0.999995622393222,19,265,"negative regulation of transferase activity","BP"
"GO:0043408",1.61062264172531e-05,0.999995074912808,22,391,"regulation of MAPK cascade","BP"
"GO:0023014",1.6207316694887e-05,0.999994373302824,27,532,"signal transduction by protein phosphorylation","BP"
"GO:0006796",1.63967038278147e-05,0.999991941756627,69,2008,"phosphate-containing compound metabolic process","BP"
"GO:2000147",1.65471930848381e-05,0.999995814732509,17,251,"positive regulation of cell motility","BP"
"GO:0010468",1.66722070813054e-05,0.999991373550562,92,2955,"regulation of gene expression","BP"
"GO:0042102",1.72823479825846e-05,0.9999985597891,7,34,"positive regulation of T cell proliferation","BP"
"GO:1902106",1.75024728241085e-05,0.999998502916006,7,41,"negative regulation of leukocyte differentiation","BP"
"GO:0045596",1.75216374214606e-05,0.999994781201347,21,356,"negative regulation of cell differentiation","BP"
"GO:0034612",1.78266723606465e-05,0.999995715349907,16,188,"response to tumor necrosis factor","BP"
"GO:0001944",1.8608548021954e-05,0.999994610248445,20,360,"vasculature development","BP"
"GO:0050688",1.8719642970093e-05,0.999998369246869,7,44,"regulation of defense response to virus","BP"
"GO:0002709",1.93684700210202e-05,0.999998769944752,6,26,"regulation of T cell mediated immunity","BP"
"GO:0045936",1.94952845284728e-05,0.999994146308835,21,366,"negative regulation of phosphate metabolic process","BP"
"GO:0001961",1.97368539066922e-05,0.999998719604341,6,29,"positive regulation of cytokine-mediated signaling pathway","BP"
"GO:0051384",2.02457872317923e-05,0.999996976932965,10,86,"response to glucocorticoid","BP"
"GO:0070372",2.03277468472775e-05,0.999996235440715,12,126,"regulation of ERK1 and ERK2 cascade","BP"
"GO:0010563",2.03644546328768e-05,0.999993866294461,21,367,"negative regulation of phosphorus metabolic process","BP"
"GO:0040011",2.08866957131827e-05,0.999991485933018,36,881,"locomotion","BP"
"GO:0031327",2.10435995597059e-05,0.999990816400897,43,1061,"negative regulation of cellular biosynthetic process","BP"
"GO:0045935",2.13246632661903e-05,0.999990682697586,43,1124,"positive regulation of nucleobase-containing compound metabolic process","BP"
"GO:0010558",2.23421386572159e-05,0.999990310346085,42,1027,"negative regulation of macromolecule biosynthetic process","BP"
"GO:2000403",2.24284542646843e-05,0.999999121520338,5,13,"positive regulation of lymphocyte migration","BP"
"GO:1901342",2.29845804003942e-05,0.999995672387719,12,137,"regulation of vasculature development","BP"
"GO:0002440",2.34671146883122e-05,0.999996418991187,10,92,"production of molecular mediator of immune response","BP"
"GO:0002824",2.35582769412652e-05,0.999997887933104,7,41,"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP"
"GO:0048856",2.35902079826155e-05,0.999987722137806,89,2957,"anatomical structure development","BP"
"GO:0051272",2.38666795590177e-05,0.999993777418195,17,258,"positive regulation of cellular component movement","BP"
"GO:0072358",2.42508478422759e-05,0.99999283816475,20,365,"cardiovascular system development","BP"
"GO:0002548",2.44285978709172e-05,0.999998451608314,6,21,"monocyte chemotaxis","BP"
"GO:0002474",2.45694173118335e-05,0.999996288759589,10,73,"antigen processing and presentation of peptide antigen via MHC class I","BP"
"GO:0060338",2.69885566822498e-05,0.999998138091246,6,30,"regulation of type I interferon-mediated signaling pathway","BP"
"GO:0031401",2.74079263853751e-05,0.999989120512476,33,735,"positive regulation of protein modification process","BP"
"GO:0071356",2.81277939015476e-05,0.99999334630378,15,172,"cellular response to tumor necrosis factor","BP"
"GO:0010629",2.93959256110051e-05,0.999986140268262,51,1270,"negative regulation of gene expression","BP"
"GO:1903555",3.08389599445265e-05,0.999996434406423,8,53,"regulation of tumor necrosis factor superfamily cytokine production","BP"
"GO:2000145",3.10913741929065e-05,0.999989761365594,23,449,"regulation of cell motility","BP"
"GO:0002700",3.16170077645101e-05,0.999996302188492,8,58,"regulation of production of molecular mediator of immune response","BP"
"GO:0046718",3.17701456275557e-05,0.999995603993896,9,75,"viral entry into host cell","BP"
"GO:0009890",3.31993922059194e-05,0.999985211433806,43,1076,"negative regulation of biosynthetic process","BP"
"GO:0000982",3.4382958998299e-05,0.999991638048911,15,230,"transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding","MF"
"GO:0043331",3.6829882700606e-05,0.999995568512385,8,63,"response to dsRNA","BP"
"GO:0070555",3.77814012976195e-05,0.99999467867392,9,70,"response to interleukin-1","BP"
"GO:0043123",3.80497604607209e-05,0.999992453445645,12,135,"positive regulation of I-kappaB kinase/NF-kappaB signaling","BP"
"GO:0051253",3.88421073440127e-05,0.999983481367416,37,873,"negative regulation of RNA metabolic process","BP"
"GO:0040017",4.06294241304177e-05,0.999988924392323,17,269,"positive regulation of locomotion","BP"
"GO:0070371",4.06477645299601e-05,0.999991876804341,12,137,"ERK1 and ERK2 cascade","BP"
"GO:0050691",4.17708848091522e-05,0.999997862823901,5,21,"regulation of defense response to virus by host","BP"
"GO:2000113",4.35882284726987e-05,0.999980785181782,40,987,"negative regulation of cellular macromolecule biosynthetic process","BP"
"GO:0031960",4.50753738615475e-05,0.999992551558537,10,94,"response to corticosteroid","BP"
"GO:0071706",4.56226627764451e-05,0.99999439252874,8,56,"tumor necrosis factor superfamily cytokine production","BP"
"GO:0002821",4.60327259110311e-05,0.999995362080115,7,45,"positive regulation of adaptive immune response","BP"
"GO:1904469",4.80554010471861e-05,0.999999589881436,3,5,"positive regulation of tumor necrosis factor secretion","BP"
"GO:0048514",4.82468756964543e-05,0.999986633890353,17,291,"blood vessel morphogenesis","BP"
"GO:0070227",4.85172692679571e-05,0.999995093253871,7,43,"lymphocyte apoptotic process","BP"
"GO:0019538",4.95920328684779e-05,0.999972620483971,107,3590,"protein metabolic process","BP"
"GO:0006355",4.96238489893093e-05,0.999973702454983,74,2343,"regulation of transcription, DNA-templated","BP"
"GO:0045765",5.19580819493256e-05,0.999990231696745,11,125,"regulation of angiogenesis","BP"
"GO:0045341",5.20251429971651e-05,0.99999968958037,3,4,"MHC class I biosynthetic process","BP"
"GO:0045343",5.20251429971651e-05,0.99999968958037,3,4,"regulation of MHC class I biosynthetic process","BP"
"GO:0060761",5.3391634077931e-05,0.999995792857304,6,32,"negative regulation of response to cytokine stimulus","BP"
"GO:0006469",5.42718722302317e-05,0.999987894329395,13,168,"negative regulation of protein kinase activity","BP"
"GO:0032651",5.49264872019833e-05,0.99999566795699,6,31,"regulation of interleukin-1 beta production","BP"
"GO:0045934",5.54836274046462e-05,0.999975456355231,39,964,"negative regulation of nucleobase-containing compound metabolic process","BP"
"GO:0001525",5.587852494652e-05,0.99998579748821,15,234,"angiogenesis","BP"
"GO:0060548",5.61017555729509e-05,0.999978592786754,28,585,"negative regulation of cell death","BP"
"GO:0016477",5.78634489423718e-05,0.999977081968118,30,710,"cell migration","BP"
"GO:0002676",5.82879425055546e-05,0.99999963844023,3,4,"regulation of chronic inflammatory response","BP"
"GO:0002573",5.85998561624342e-05,0.999989944681736,10,105,"myeloid leukocyte differentiation","BP"
"GO:0002456",5.94229899874713e-05,0.999993748651153,7,46,"T cell mediated immunity","BP"
"GO:0035743",5.97052715483993e-05,0.999998379272427,4,9,"CD4-positive, alpha-beta T cell cytokine production","BP"
"GO:0045073",6.34246439324142e-05,0.999999595050105,3,4,"regulation of chemokine biosynthetic process","BP"
"GO:0051591",6.38407026890884e-05,0.999993141988078,7,51,"response to cAMP","BP"
"GO:0022612",6.41908326527069e-05,0.999991555478886,8,72,"gland morphogenesis","BP"
"GO:0019882",6.531993488909e-05,0.999985216483521,13,151,"antigen processing and presentation","BP"
"GO:1903506",6.73329766784529e-05,0.999963930405882,74,2361,"regulation of nucleic acid-templated transcription","BP"
"GO:0030098",7.12220667079531e-05,0.999984816937434,12,156,"lymphocyte differentiation","BP"
"GO:0031726",7.15181191180749e-05,1,3,3,"CCR1 chemokine receptor binding","MF"
"GO:2000503",7.15181191180749e-05,1,3,3,"positive regulation of natural killer cell chemotaxis","BP"
"GO:0002699",7.25735827048416e-05,0.999988726853538,9,84,"positive regulation of immune effector process","BP"
"GO:0009597",7.38102412850134e-05,0.999999270852465,3,5,"detection of virus","BP"
"GO:0070231",7.56074527970304e-05,0.999993705727958,6,30,"T cell apoptotic process","BP"
"GO:0000786",7.70672950750183e-05,0.999985549935383,11,62,"nucleosome","CC"
"GO:0098772",7.88250736540191e-05,0.999964869372475,38,926,"molecular function regulator","MF"
"GO:0042098",7.91354391101101e-05,0.99998761163866,9,79,"T cell proliferation","BP"
"GO:0002407",8.16819745106199e-05,0.999997358233444,4,11,"dendritic cell chemotaxis","BP"
"GO:0001910",8.2049859945799e-05,0.999995149618715,5,21,"regulation of leukocyte mediated cytotoxicity","BP"
"GO:0051254",8.29145443666092e-05,0.999963282777728,37,973,"positive regulation of RNA metabolic process","BP"
"GO:0002369",8.47187683731945e-05,0.99999500534944,5,20,"T cell cytokine production","BP"
"GO:0050663",9.16343559764052e-05,0.999985288492403,9,87,"cytokine secretion","BP"
"GO:0032502",9.26062441316186e-05,0.999948024688104,93,3215,"developmental process","BP"
"GO:2000401",9.81849118745553e-05,0.999994160854134,5,18,"regulation of lymphocyte migration","BP"
"GO:0033673",9.85390412805766e-05,0.999976609620498,13,178,"negative regulation of kinase activity","BP"
"GO:1901623",9.97291109135587e-05,0.999996902237469,4,9,"regulation of lymphocyte chemotaxis","BP"
"GO:0051093",0.000100645659363018,0.99996406575498,23,469,"negative regulation of developmental process","BP"
"GO:0032728",0.000100709848341323,0.999993592414354,5,25,"positive regulation of interferon-beta production","BP"
"GO:0032648",0.000101668949098143,0.999990798593951,6,38,"regulation of interferon-beta production","BP"
"GO:0005515",0.000102333052134543,0.999950018223992,179,7129,"protein binding","MF"
"GO:1902036",0.00010524658384245,0.999979034424392,11,83,"regulation of hematopoietic stem cell differentiation","BP"
"GO:1990111",0.000107105940601484,0.999999181563681,3,4,"spermatoproteasome complex","CC"
"GO:0002708",0.000107499762913975,0.999990170159647,6,38,"positive regulation of lymphocyte mediated immunity","BP"
"GO:0045779",0.000108855805162736,0.999998771822145,3,5,"negative regulation of bone resorption","BP"
"GO:0051270",0.000112614628636499,0.999959450520486,23,487,"regulation of cellular component movement","BP"
"GO:0044815",0.000114240678317657,0.999977353584224,11,69,"DNA packaging complex","CC"
"GO:0030260",0.000114948354390782,0.999980954078488,9,89,"entry into host cell","BP"
"GO:0044409",0.000114948354390782,0.999980954078488,9,89,"entry into host","BP"
"GO:0051806",0.000114948354390782,0.999980954078488,9,89,"entry into cell of other organism involved in symbiotic interaction","BP"
"GO:0051828",0.000114948354390782,0.999980954078488,9,89,"entry into other organism involved in symbiotic interaction","BP"
"GO:0032649",0.000115611664455377,0.999989418139109,6,34,"regulation of interferon-gamma production","BP"
"GO:0006959",0.000119741978909754,0.999980432806902,9,66,"humoral immune response","BP"
"GO:0010818",0.000120226418236213,0.999995863763192,4,10,"T cell chemotaxis","BP"
"GO:0003950",0.00012077410158894,0.999995246158479,4,15,"NAD+ ADP-ribosyltransferase activity","MF"
"GO:0002244",0.000120869433301108,0.999970995488193,13,137,"hematopoietic progenitor cell differentiation","BP"
"GO:0032693",0.000121352128236043,0.999998578864518,3,5,"negative regulation of interleukin-10 production","BP"
"GO:0072678",0.000122512296647215,0.99999235642074,5,18,"T cell migration","BP"
"GO:0032774",0.000123247429440011,0.999931744877755,77,2511,"RNA biosynthetic process","BP"
"GO:0032732",0.000127597836893308,0.999991632045285,5,22,"positive regulation of interleukin-1 production","BP"
"GO:0032735",0.000127848356463881,0.999995080410893,4,13,"positive regulation of interleukin-12 production","BP"
"GO:0051092",0.000134820797215625,0.999977137704263,9,92,"positive regulation of NF-kappaB transcription factor activity","BP"
"GO:0048729",0.000137985280297726,0.999953519929389,20,398,"tissue morphogenesis","BP"
"GO:0060218",0.000140187664321226,0.999971014477826,11,88,"hematopoietic stem cell differentiation","BP"
"GO:0005488",0.000144307616800016,0.999956663886484,204,8610,"binding","MF"
"GO:0031328",0.000145336272805619,0.999931232642852,41,1136,"positive regulation of cellular biosynthetic process","BP"
"GO:0035458",0.000147225847424265,0.999994264821042,4,12,"cellular response to interferon-beta","BP"
"GO:0002698",0.000149557236450162,0.999981518062519,7,52,"negative regulation of immune effector process","BP"
"GO:0036336",0.000153389206851669,0.999993807437273,4,13,"dendritic cell migration","BP"
"GO:0034654",0.000154038989063861,0.99991257445438,84,2797,"nucleobase-containing compound biosynthetic process","BP"
"GO:1903039",0.000156767397216979,0.999972901058134,9,90,"positive regulation of leukocyte cell-cell adhesion","BP"
"GO:0000788",0.000160458106686115,0.999981834228268,7,25,"nuclear nucleosome","CC"
"GO:1901532",0.000161822601188729,0.999965926425196,11,90,"regulation of hematopoietic progenitor cell differentiation","BP"
"GO:0019438",0.000162559433264707,0.999907398759482,85,2839,"aromatic compound biosynthetic process","BP"
"GO:0045638",0.000168595192058819,0.999974840014801,8,58,"negative regulation of myeloid cell differentiation","BP"
"GO:0002286",0.00017109544771711,0.999982945060227,6,38,"T cell activation involved in immune response","BP"
"GO:0018130",0.000174655287716028,0.999900250316008,85,2844,"heterocycle biosynthetic process","BP"
"GO:0001077",0.000175118765230963,0.999961837384521,11,155,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding","MF"
"GO:0014074",0.000175380914769501,0.99997320163093,8,75,"response to purine-containing compound","BP"
"GO:2000107",0.00017652472738862,0.999987246525125,5,26,"negative regulation of leukocyte apoptotic process","BP"
"GO:0032727",0.000182376511485369,0.999991881736997,4,16,"positive regulation of interferon-alpha production","BP"
"GO:0050707",0.000189267712398067,0.999970750709858,8,75,"regulation of cytokine secretion","BP"
"GO:1901652",0.00019039272853112,0.999940688887478,17,307,"response to peptide","BP"
"GO:0042033",0.00019315303094356,0.999997346092197,3,5,"chemokine biosynthetic process","BP"
"GO:0050755",0.00019315303094356,0.999997346092197,3,5,"chemokine metabolic process","BP"
"GO:2000551",0.000198991420160096,0.99999723766162,3,5,"regulation of T-helper 2 cell cytokine production","BP"
"GO:1901698",0.000200192494800102,0.999917218403809,28,654,"response to nitrogen compound","BP"
"GO:0009891",0.000201023175722009,0.999903191320034,41,1150,"positive regulation of biosynthetic process","BP"
"GO:0071624",0.000201259388730401,0.999991743186514,4,11,"positive regulation of granulocyte chemotaxis","BP"
"GO:0090023",0.000201259388730401,0.999991743186514,4,11,"positive regulation of neutrophil chemotaxis","BP"
"GO:0032680",0.000201632577638482,0.999973825160173,7,52,"regulation of tumor necrosis factor production","BP"
"GO:0000183",0.000205214397767239,0.999974947019464,7,30,"chromatin silencing at rDNA","BP"
"GO:0048870",0.000208894917975414,0.999910618266477,30,761,"cell motility","BP"
"GO:0051674",0.000208894917975414,0.999910618266477,30,761,"localization of cell","BP"
"GO:0044764",0.000211013586575734,0.999983992671294,5,28,"multi-organism cellular process","BP"
"GO:0071347",0.000217080520623219,0.999971473259359,7,52,"cellular response to interleukin-1","BP"
"GO:0050730",0.000219006352274,0.999955404361162,10,126,"regulation of peptidyl-tyrosine phosphorylation","BP"
"GO:0048020",0.000222280482283636,0.999991460556901,4,9,"CCR chemokine receptor binding","MF"
"GO:0031341",0.000223138817565059,0.999983129990917,5,25,"regulation of cell killing","BP"
"GO:0002009",0.000225661094660341,0.999925913298076,18,346,"morphogenesis of an epithelium","BP"
"GO:0045444",0.000239074112682216,0.999950761339001,10,127,"fat cell differentiation","BP"
"GO:0019932",0.000239348179248779,0.999950825597378,10,119,"second-messenger-mediated signaling","BP"
"GO:0006464",0.000241179015533273,0.999862254535026,78,2648,"cellular protein modification process","BP"
"GO:0036211",0.000241179015533273,0.999862254535026,78,2648,"protein modification process","BP"
"GO:0044267",0.000241444363679915,0.999858007381062,99,3364,"cellular protein metabolic process","BP"
"GO:0002724",0.000245443249500932,0.999988547245553,4,14,"regulation of T cell cytokine production","BP"
"GO:1902624",0.000250859492746351,0.999988745560722,4,12,"positive regulation of neutrophil migration","BP"
"GO:0042590",0.000255093581681,0.999959501218805,8,58,"antigen processing and presentation of exogenous peptide antigen via MHC class I","BP"
"GO:0032640",0.000256634529452573,0.999965221453968,7,54,"tumor necrosis factor production","BP"
"GO:0010557",0.0002709540005843,0.999869742534809,39,1092,"positive regulation of macromolecule biosynthetic process","BP"
"GO:0032609",0.000272172089475695,0.999970250162994,6,40,"interferon-gamma production","BP"
"GO:0002224",0.000273408104358586,0.999955139717425,8,82,"toll-like receptor signaling pathway","BP"
"GO:1901564",0.000276809239680134,0.999834957070254,120,4224,"organonitrogen compound metabolic process","BP"
"GO:0043410",0.000280167674335402,0.999917062471521,15,260,"positive regulation of MAPK cascade","BP"
"GO:0046851",0.00028207827255904,0.999994207972381,3,7,"negative regulation of bone remodeling","BP"
"GO:0045652",0.000287826465799217,0.999954244749558,8,48,"regulation of megakaryocyte differentiation","BP"
"GO:0001960",0.000288376738655206,0.999976578096619,5,28,"negative regulation of cytokine-mediated signaling pathway","BP"
"GO:2000116",0.000292486573200074,0.999927252012915,12,156,"regulation of cysteine-type endopeptidase activity","BP"
"GO:0045580",0.000294507278410347,0.999958805301838,7,61,"regulation of T cell differentiation","BP"
"GO:0032675",0.000294575207901448,0.999967032771526,6,44,"regulation of interleukin-6 production","BP"
"GO:2000501",0.000296383078570501,0.99999677954105,3,4,"regulation of natural killer cell chemotaxis","BP"
"GO:1904467",0.00029947448321669,0.999993299793173,3,8,"regulation of tumor necrosis factor secretion","BP"
"GO:0032647",0.00031296359130494,0.99998354954212,4,18,"regulation of interferon-alpha production","BP"
"GO:1901362",0.000316784657481147,0.999814520484324,86,2928,"organic cyclic compound biosynthetic process","BP"
"GO:0042742",0.000322976206235195,0.999946475549028,8,64,"defense response to bacterium","BP"
"GO:0006357",0.000324686862045763,0.999836060145305,44,1277,"regulation of transcription from RNA polymerase II promoter","BP"
"GO:0033256",0.000325197725797203,0.9999929867482,3,7,"I-kappaB/NF-kappaB complex","CC"
"GO:0032642",0.000328325557050308,0.999972562843246,5,28,"regulation of chemokine production","BP"
"GO:0048646",0.000330439342759237,0.999871284210989,23,547,"anatomical structure formation involved in morphogenesis","BP"
"GO:0045581",0.000334683611999359,0.999982499867202,4,16,"negative regulation of T cell differentiation","BP"
"GO:0002753",0.000335646333499658,0.999961225420829,6,48,"cytoplasmic pattern recognition receptor signaling pathway","BP"
"GO:0046967",0.000339233914918961,1,2,2,"cytosol to ER transport","BP"
"GO:0030449",0.000340610179922807,0.999982106466074,4,16,"regulation of complement activation","BP"
"GO:2000257",0.000340610179922807,0.999982106466074,4,16,"regulation of protein activation cascade","BP"
"GO:0001228",0.000342817145788905,0.999906792956313,13,221,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding","MF"
"GO:0051701",0.000346399284367853,0.999918271796128,11,150,"interaction with host","BP"
"GO:0035745",0.000348426379857791,0.999993031250724,3,6,"T-helper 2 cell cytokine production","BP"
"GO:0034121",0.000350025828974775,0.999969974005248,5,31,"regulation of toll-like receptor signaling pathway","BP"
"GO:0002673",0.00035020025226983,0.999970456028782,5,27,"regulation of acute inflammatory response","BP"
"GO:0048002",0.00035619558100718,0.999916096416643,11,131,"antigen processing and presentation of peptide antigen","BP"
"GO:0006342",0.000362633843168311,0.999922753512301,10,85,"chromatin silencing","BP"
"GO:2000736",0.000366806024849439,0.999914105769431,11,106,"regulation of stem cell differentiation","BP"
"GO:0071396",0.000389122058761494,0.999866117484471,18,357,"cellular response to lipid","BP"
"GO:0051336",0.000393205913296064,0.999827547127893,29,703,"regulation of hydrolase activity","BP"
"GO:1904994",0.000401098634944735,1,2,2,"regulation of leukocyte adhesion to vascular endothelial cell","BP"
"GO:0071359",0.000404419365872959,0.999951452636666,6,50,"cellular response to dsRNA","BP"
"GO:0060330",0.000408458894161924,0.99997695113605,4,18,"regulation of response to interferon-gamma","BP"
"GO:0060334",0.000408458894161924,0.99997695113605,4,18,"regulation of interferon-gamma-mediated signaling pathway","BP"
"GO:0032653",0.000415291428150842,0.99997699725657,4,16,"regulation of interleukin-10 production","BP"
"GO:0039528",0.000416876592395508,0.999975925544499,4,20,"cytoplasmic pattern recognition receptor signaling pathway in response to virus","BP"
"GO:0034124",0.0004173988202713,1,2,2,"regulation of MyD88-dependent toll-like receptor signaling pathway","BP"
"GO:0032607",0.000432463848866991,0.999974987752376,4,19,"interferon-alpha production","BP"
"GO:0006351",0.00043768773073797,0.999746218639344,74,2486,"transcription, DNA-templated","BP"
"GO:0046631",0.000446406098513497,0.999945478052226,6,49,"alpha-beta T cell activation","BP"
"GO:1990774",0.000449769943265795,0.999987874098999,3,9,"tumor necrosis factor secretion","BP"
"GO:0046007",0.00045059547807503,0.99998839134548,3,8,"negative regulation of activated T cell proliferation","BP"
"GO:0061138",0.000450708382302433,0.999919573470388,8,98,"morphogenesis of a branching epithelium","BP"
"GO:0005576",0.00045239517954468,0.999735403983011,78,2325,"extracellular region","CC"
"GO:0032755",0.000458990532518601,0.999958200755734,5,31,"positive regulation of interleukin-6 production","BP"
"GO:0039530",0.000461143434947662,0.999988024034452,3,8,"MDA-5 signaling pathway","BP"
"GO:0016763",0.00046868197652749,0.999957120321983,5,31,"transferase activity, transferring pentosyl groups","MF"
"GO:0035747",0.000473607039442248,0.999991119719521,3,5,"natural killer cell chemotaxis","BP"
"GO:0090022",0.000474268391441305,0.999973614707095,4,14,"regulation of neutrophil chemotaxis","BP"
"GO:0009409",0.000491029640569236,0.999954453358665,5,32,"response to cold","BP"
"GO:0045944",0.00050038845167716,0.999783550462795,27,689,"positive regulation of transcription from RNA polymerase II promoter","BP"
"GO:0072562",0.000504769602694762,0.999937195915328,6,46,"blood microparticle","CC"
"GO:0032635",0.000506263682320341,0.999936763987844,6,48,"interleukin-6 production","BP"
"GO:0006471",0.000509065034839884,0.999968988464512,4,20,"protein ADP-ribosylation","BP"
"GO:0002705",0.000512418028709731,0.999935747472895,6,49,"positive regulation of leukocyte mediated immunity","BP"
"GO:0097028",0.000513657361691064,0.99996950862299,4,17,"dendritic cell differentiation","BP"
"GO:0031663",0.000530773299351874,0.999950081471829,5,31,"lipopolysaccharide-mediated signaling pathway","BP"
"GO:0022409",0.00053539825734165,0.999889468872574,9,108,"positive regulation of cell-cell adhesion","BP"
"GO:0097659",0.00053847732702801,0.999685132074038,74,2500,"nucleic acid-templated transcription","BP"
"GO:0032088",0.000540587575496679,0.999931735256769,6,47,"negative regulation of NF-kappaB transcription factor activity","BP"
"GO:0002711",0.000559529775519635,0.999965649521898,4,18,"positive regulation of T cell mediated immunity","BP"
"GO:1902622",0.00056066587183441,0.999966818299609,4,15,"regulation of neutrophil migration","BP"
"GO:0097190",0.000566282684342382,0.999781121457441,21,422,"apoptotic signaling pathway","BP"
"GO:0032602",0.000582481304635287,0.999944074599734,5,31,"chemokine production","BP"
"GO:0019957",0.000594342543523871,1,2,2,"C-C chemokine binding","MF"
"GO:0001914",0.000595314286033786,0.999983107442691,3,8,"regulation of T cell mediated cytotoxicity","BP"
"GO:0002828",0.000610422367797776,0.999962043669354,4,17,"regulation of type 2 immune response","BP"
"GO:0045620",0.000620709672107451,0.999960447926636,4,19,"negative regulation of lymphocyte differentiation","BP"
"GO:0045893",0.000623763323760247,0.999703413901703,33,922,"positive regulation of transcription, DNA-templated","BP"
"GO:1903508",0.000623763323760247,0.999703413901703,33,922,"positive regulation of nucleic acid-templated transcription","BP"
"GO:0022603",0.000630272916168772,0.999737243842723,24,576,"regulation of anatomical structure morphogenesis","BP"
"GO:1902680",0.000636434803807734,0.999697013868747,33,923,"positive regulation of RNA biosynthetic process","BP"
"GO:0002696",0.000643792588484707,0.999849113191269,10,134,"positive regulation of leukocyte activation","BP"
"GO:0032613",0.000645188837787873,0.999958843378261,4,18,"interleukin-10 production","BP"
"GO:0032722",0.000658141980707292,0.999957396358352,4,19,"positive regulation of chemokine production","BP"
"GO:0046683",0.000666211123986591,0.999892164076713,7,70,"response to organophosphorus","BP"
"GO:0030219",0.000672701627711355,0.99987585042393,8,60,"megakaryocyte differentiation","BP"
"GO:0001763",0.000684506987778755,0.999869421073082,8,105,"morphogenesis of a branching structure","BP"
"GO:0060332",0.000698448642976215,0.999996417121021,2,3,"positive regulation of response to interferon-gamma","BP"
"GO:0060335",0.000698448642976215,0.999996417121021,2,3,"positive regulation of interferon-gamma-mediated signaling pathway","BP"
"GO:0070664",0.000701918540022434,0.999928870419325,5,35,"negative regulation of leukocyte proliferation","BP"
"GO:0002467",0.000703161383261228,0.999977864571486,3,9,"germinal center formation","BP"
"GO:0002720",0.000708812022918921,0.999952802786285,4,20,"positive regulation of cytokine production involved in immune response","BP"
"GO:0032879",0.000710128917281369,0.999619572318083,47,1432,"regulation of localization","BP"
"GO:0031730",0.00071565437280461,0.999981612118926,3,6,"CCR5 chemokine receptor binding","MF"
"GO:0007155",0.000723007674925627,0.999689737626538,25,628,"cell adhesion","BP"
"GO:0002507",0.00072940081473661,0.999975933514623,3,10,"tolerance induction","BP"
"GO:0048660",0.000740378692777625,0.999877701539205,7,73,"regulation of smooth muscle cell proliferation","BP"
"GO:0006956",0.000741962546674381,0.999950392117842,4,19,"complement activation","BP"
"GO:0050867",0.000747496467820017,0.999821206777416,10,137,"positive regulation of cell activation","BP"
"GO:0002704",0.000748598053541924,0.999950292432012,4,18,"negative regulation of leukocyte mediated immunity","BP"
"GO:0032760",0.000754434762688912,0.999923539414715,5,30,"positive regulation of tumor necrosis factor production","BP"
"GO:1903557",0.000754434762688912,0.999923539414715,5,30,"positive regulation of tumor necrosis factor superfamily cytokine production","BP"
