"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0071396",4.63635892388494e-06,0.999997698901253,85,357,"cellular response to lipid","BP"
"GO:0043534",4.85231882741655e-06,0.999998778785562,23,58,"blood vessel endothelial cell migration","BP"
"GO:0060205",4.86742931001995e-06,0.999998008504727,60,214,"cytoplasmic vesicle lumen","CC"
"GO:0031326",5.05950550959521e-06,0.999996358142048,496,2811,"regulation of cellular biosynthetic process","BP"
"GO:0044093",5.58575611271658e-06,0.999996473860175,222,1128,"positive regulation of molecular function","BP"
"GO:0031983",5.97998860634671e-06,0.999997344182933,60,215,"vesicle lumen","CC"
"GO:0044433",6.42911943764723e-06,0.999996036633496,186,915,"cytoplasmic vesicle part","CC"
"GO:0006323",6.45719383157553e-06,0.999997341909103,47,143,"DNA packaging","BP"
"GO:0043068",6.47524593352128e-06,0.999996633411408,99,421,"positive regulation of programmed cell death","BP"
"GO:0000785",6.59946673744813e-06,0.999996600755891,96,390,"chromatin","CC"
"GO:0032479",6.79265583229559e-06,0.999997680990057,33,99,"regulation of type I interferon production","BP"
"GO:0051252",6.82620334521946e-06,0.999995036097571,448,2516,"regulation of RNA metabolic process","BP"
"GO:0010594",7.22823254419396e-06,0.999997780088457,28,81,"regulation of endothelial cell migration","BP"
"GO:0045597",7.44901378556658e-06,0.999996033265029,107,489,"positive regulation of cell differentiation","BP"
"GO:0009890",7.71809245532131e-06,0.999994986704612,214,1076,"negative regulation of biosynthetic process","BP"
"GO:0046596",7.74022184267724e-06,0.999999182595601,12,19,"regulation of viral entry into host cell","BP"
"GO:0031327",7.75183600229739e-06,0.999994974513229,211,1061,"negative regulation of cellular biosynthetic process","BP"
"GO:0070372",7.94042878373951e-06,0.999996964628849,39,126,"regulation of ERK1 and ERK2 cascade","BP"
"GO:0034774",8.05050887079683e-06,0.999996328817907,58,207,"secretory granule lumen","CC"
"GO:0042445",8.78143032208098e-06,0.999997026910722,32,94,"hormone metabolic process","BP"
"GO:0032606",8.93774559407777e-06,0.99999689793591,33,100,"type I interferon production","BP"
"GO:0010469",1.00043359490843e-05,0.999995458893704,54,187,"regulation of receptor activity","BP"
"GO:0031400",1.0169577891213e-05,0.999994361173083,104,452,"negative regulation of protein modification process","BP"
"GO:0016491",1.04156647325321e-05,0.999994115657296,114,473,"oxidoreductase activity","MF"
"GO:0005737",1.04577204816651e-05,0.999992360288821,1175,7171,"cytoplasm","CC"
"GO:0071496",1.05033477237294e-05,0.999995366504583,55,208,"cellular response to external stimulus","BP"
"GO:0006334",1.05709310689041e-05,0.999996156850318,37,98,"nucleosome assembly","BP"
"GO:0031410",1.12352521721789e-05,0.999992327050686,259,1361,"cytoplasmic vesicle","CC"
"GO:0071704",1.13235278972586e-05,0.999991562690317,1118,6798,"organic substance metabolic process","BP"
"GO:0065003",1.14724076562092e-05,0.999992196360023,253,1261,"macromolecular complex assembly","BP"
"GO:0042326",1.20836627794223e-05,0.999993890673722,73,302,"negative regulation of phosphorylation","BP"
"GO:0097708",1.24230262230193e-05,0.999991503085993,259,1363,"intracellular vesicle","CC"
"GO:0016043",1.24883872746853e-05,0.99999042192897,678,3927,"cellular component organization","BP"
"GO:0002250",1.27990551175956e-05,0.999994626315254,44,155,"adaptive immune response","BP"
"GO:0003723",1.30197121720554e-05,0.999990923848288,275,1384,"RNA binding","MF"
"GO:0006351",1.32103275416872e-05,0.999990166694377,442,2486,"transcription, DNA-templated","BP"
"GO:0006366",1.32734313217898e-05,0.999990748071245,271,1440,"transcription from RNA polymerase II promoter","BP"
"GO:0043202",1.41556027444811e-05,0.999996246762979,22,58,"lysosomal lumen","CC"
"GO:0008009",1.4193450584991e-05,0.99999883401855,11,15,"chemokine activity","MF"
"GO:0002690",1.43179801768958e-05,0.999996802733525,19,42,"positive regulation of leukocyte chemotaxis","BP"
"GO:0051348",1.44987086731656e-05,0.999992795082884,69,265,"negative regulation of transferase activity","BP"
"GO:0071944",1.46695377655462e-05,0.999989236305327,397,2246,"cell periphery","CC"
"GO:0043542",1.49065115922709e-05,0.999994540580589,34,109,"endothelial cell migration","BP"
"GO:0009991",1.49890257691093e-05,0.999992447963767,71,287,"response to extracellular stimulus","BP"
"GO:0006342",1.57144233666501e-05,0.999994561004404,33,85,"chromatin silencing","BP"
"GO:0046456",1.58933038544913e-05,0.999998090928285,12,20,"icosanoid biosynthetic process","BP"
"GO:0009987",1.59987994075207e-05,0.999989918787857,1408,8842,"cellular process","BP"
"GO:0010638",1.60627018354831e-05,0.999990899191512,99,439,"positive regulation of organelle organization","BP"
"GO:0048471",1.61845993861673e-05,0.999990993630722,100,447,"perinuclear region of cytoplasm","CC"
"GO:0009628",1.71790502256666e-05,0.999989081178901,156,752,"response to abiotic stimulus","BP"
"GO:0010468",1.75499656190543e-05,0.999986667052433,520,2955,"regulation of gene expression","BP"
"GO:0002521",1.78347633900917e-05,0.999991403701795,61,242,"leukocyte differentiation","BP"
"GO:0005788",1.81263200882965e-05,0.999992000706521,47,172,"endoplasmic reticulum lumen","CC"
"GO:0031589",1.89711605903383e-05,0.99999141086294,49,189,"cell-substrate adhesion","BP"
"GO:0031497",1.92434126659081e-05,0.999992368791474,40,115,"chromatin assembly","BP"
"GO:0032774",1.95973594551617e-05,0.999985258827187,445,2511,"RNA biosynthetic process","BP"
"GO:0010558",1.96208079033248e-05,0.999986787061548,203,1027,"negative regulation of macromolecule biosynthetic process","BP"
"GO:0002831",1.99966780228424e-05,0.999993740677933,26,77,"regulation of response to biotic stimulus","BP"
"GO:0044877",2.00535166331773e-05,0.999987547029742,136,648,"macromolecular complex binding","MF"
"GO:0072562",2.07053628149298e-05,0.99999508354821,19,46,"blood microparticle","CC"
"GO:0016049",2.10757896302895e-05,0.999988876826407,75,315,"cell growth","BP"
"GO:0010817",2.20802695961645e-05,0.999989208408363,60,233,"regulation of hormone levels","BP"
"GO:0008152",2.22544897741226e-05,0.999983279720945,1161,7099,"metabolic process","BP"
"GO:0035455",2.286794045397e-05,0.999997467347207,11,18,"response to interferon-alpha","BP"
"GO:0030449",2.30468514017937e-05,0.999997790760877,10,16,"regulation of complement activation","BP"
"GO:2000257",2.30468514017937e-05,0.999997790760877,10,16,"regulation of protein activation cascade","BP"
"GO:0001558",2.30633885811765e-05,0.999988494015551,63,251,"regulation of cell growth","BP"
"GO:0016485",2.35186415108985e-05,0.999990332255856,40,136,"protein processing","BP"
"GO:0010243",2.36490781025017e-05,0.999985543574222,124,583,"response to organonitrogen compound","BP"
"GO:0051347",2.43316098970704e-05,0.999985722977471,104,469,"positive regulation of transferase activity","BP"
"GO:1901652",2.44633083277249e-05,0.999987131047725,73,307,"response to peptide","BP"
"GO:2001234",2.52669002704964e-05,0.999989192293461,43,149,"negative regulation of apoptotic signaling pathway","BP"
"GO:0035456",2.53571410104668e-05,0.999996791036178,12,20,"response to interferon-beta","BP"
"GO:0006807",2.55139910571655e-05,0.99998032616296,1044,6317,"nitrogen compound metabolic process","BP"
"GO:0010556",2.56565884994665e-05,0.999980450408056,479,2738,"regulation of macromolecule biosynthetic process","BP"
"GO:0097659",2.6003519104396e-05,0.999980307001957,442,2500,"nucleic acid-templated transcription","BP"
"GO:0005886",2.66374586345649e-05,0.999980055208766,386,2190,"plasma membrane","CC"
"GO:0046718",2.69569844150046e-05,0.99999144435684,26,75,"viral entry into host cell","BP"
"GO:0032480",2.74251880203668e-05,0.999994038877381,17,39,"negative regulation of type I interferon production","BP"
"GO:0004857",2.74683079016749e-05,0.999987253394229,51,183,"enzyme inhibitor activity","MF"
"GO:1901532",2.79460588997233e-05,0.999989780943412,34,90,"regulation of hematopoietic progenitor cell differentiation","BP"
"GO:0030216",2.80820841707228e-05,0.999991239887819,25,74,"keratinocyte differentiation","BP"
"GO:0006725",2.87807180902957e-05,0.999977528807226,705,4089,"cellular aromatic compound metabolic process","BP"
"GO:0044419",2.97007556082426e-05,0.999980967544945,148,671,"interspecies interaction between organisms","BP"
"GO:0005634",3.00519522151581e-05,0.999976417632542,825,4892,"nucleus","CC"
"GO:0032088",3.02044507351632e-05,0.999992558765005,19,47,"negative regulation of NF-kappaB transcription factor activity","BP"
"GO:2000112",3.07092818724782e-05,0.999976517235096,469,2682,"regulation of cellular macromolecule biosynthetic process","BP"
"GO:0071103",3.08450601727105e-05,0.999984830045198,60,218,"DNA conformation change","BP"
"GO:0048660",3.27266829981928e-05,0.999989715043385,25,73,"regulation of smooth muscle cell proliferation","BP"
"GO:0044706",3.31962662764662e-05,0.999986849651505,36,120,"multi-multicellular organism process","BP"
"GO:0045944",3.50049299313006e-05,0.99997767194415,139,689,"positive regulation of transcription from RNA polymerase II promoter","BP"
"GO:0006357",3.51359128500908e-05,0.999975180272926,240,1277,"regulation of transcription from RNA polymerase II promoter","BP"
"GO:0050921",3.52891948030055e-05,0.999989364187222,24,64,"positive regulation of chemotaxis","BP"
"GO:0005829",3.63326761058255e-05,0.999971618619714,620,3581,"cytosol","CC"
"GO:0043588",3.70958623040059e-05,0.999984454280917,39,142,"skin development","BP"
"GO:2000736",3.71092262648144e-05,0.999985369248271,37,106,"regulation of stem cell differentiation","BP"
"GO:0007568",3.77671635796362e-05,0.999982133215724,51,193,"aging","BP"
"GO:0031981",3.77828749837043e-05,0.999970669826527,547,3104,"nuclear lumen","CC"
"GO:0002460",3.82408966662319e-05,0.999985694796223,32,104,"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP"
"GO:0031328",3.83448988823414e-05,0.999973291551869,215,1136,"positive regulation of cellular biosynthetic process","BP"
"GO:0044403",3.86802203118735e-05,0.99997499450186,146,664,"symbiosis, encompassing mutualism through parasitism","BP"
"GO:0005766",3.92821418259159e-05,0.999984815092431,34,110,"primary lysosome","CC"
"GO:0042582",3.92821418259159e-05,0.999984815092431,34,110,"azurophil granule","CC"
"GO:1904724",3.94425226429691e-05,0.999991856796204,16,34,"tertiary granule lumen","CC"
"GO:0002218",3.9661040907643e-05,0.999981227905903,51,190,"activation of innate immune response","BP"
"GO:0032403",3.97728171075978e-05,0.999976154592886,104,486,"protein complex binding","MF"
"GO:0045814",4.09544741992474e-05,0.999984256032888,35,99,"negative regulation of gene expression, epigenetic","BP"
"GO:2000401",4.13288804896171e-05,0.999995085279872,11,18,"regulation of lymphocyte migration","BP"
"GO:0043123",4.17735624561414e-05,0.999982499330123,39,135,"positive regulation of I-kappaB kinase/NF-kappaB signaling","BP"
"GO:0070613",4.22312680747272e-05,0.999989180449276,19,49,"regulation of protein processing","BP"
"GO:2001141",4.23405253417644e-05,0.999967723019204,418,2366,"regulation of RNA biosynthetic process","BP"
"GO:0072376",4.29368392196373e-05,0.999992882071053,13,26,"protein activation cascade","BP"
"GO:2000113",4.31741383704559e-05,0.999970360076661,194,987,"negative regulation of cellular macromolecule biosynthetic process","BP"
"GO:0016032",4.32973603593653e-05,0.999972174950649,140,632,"viral process","BP"
"GO:1902036",4.48478619190785e-05,0.999983771759311,32,83,"regulation of hematopoietic stem cell differentiation","BP"
"GO:0050729",4.62779958285783e-05,0.99998881193933,18,43,"positive regulation of inflammatory response","BP"
"GO:0009891",4.65708579156933e-05,0.999967291605424,217,1150,"positive regulation of biosynthetic process","BP"
"GO:0040008",4.66405693803674e-05,0.999973060764129,89,395,"regulation of growth","BP"
"GO:0044422",4.70039361213944e-05,0.999963254373469,1033,6225,"organelle part","CC"
"GO:0044237",4.71772355917802e-05,0.999963444345919,1112,6786,"cellular metabolic process","BP"
"GO:0002920",4.82329874248805e-05,0.999993632878182,11,20,"regulation of humoral immune response","BP"
"GO:0043549",4.82726395469116e-05,0.999970327528159,113,536,"regulation of kinase activity","BP"
"GO:0010632",4.83508449014905e-05,0.999980901919753,34,118,"regulation of epithelial cell migration","BP"
"GO:0031329",4.85101509450954e-05,0.999969283161712,127,602,"regulation of cellular catabolic process","BP"
"GO:0010595",5.17649819457609e-05,0.999986442668391,19,50,"positive regulation of endothelial cell migration","BP"
"GO:0002758",5.18126568116242e-05,0.999975807529452,48,177,"innate immune response-activating signal transduction","BP"
"GO:0006333",5.20685415111529e-05,0.999977248136622,43,135,"chromatin assembly or disassembly","BP"
"GO:1903034",5.27784269704303e-05,0.999981379623157,28,89,"regulation of response to wounding","BP"
"GO:2001233",5.30053322513098e-05,0.99997172647578,69,278,"regulation of apoptotic signaling pathway","BP"
"GO:0002821",5.30285739398049e-05,0.999986845224857,18,45,"positive regulation of adaptive immune response","BP"
"GO:0006355",5.3846208087621e-05,0.999958852961015,413,2343,"regulation of transcription, DNA-templated","BP"
"GO:0044243",5.43499162773194e-05,0.999990421114298,13,28,"multicellular organismal catabolic process","BP"
"GO:0048659",5.45392415722215e-05,0.999982165870558,25,75,"smooth muscle cell proliferation","BP"
"GO:0008202",5.5032385358626e-05,0.999974203425801,48,179,"steroid metabolic process","BP"
"GO:0044238",5.58906539123986e-05,0.999956435242178,1082,6599,"primary metabolic process","BP"
"GO:0070848",5.63317702844741e-05,0.999967228380191,89,405,"response to growth factor","BP"
"GO:0031960",5.63521900655393e-05,0.999979298782399,30,94,"response to corticosteroid","BP"
"GO:0034728",5.67106121785533e-05,0.999976078972122,40,120,"nucleosome organization","BP"
"GO:1903317",5.67256018703225e-05,0.99998503235436,19,50,"regulation of protein maturation","BP"
"GO:0043229",5.68540726838586e-05,0.999957792329872,1281,7948,"intracellular organelle","CC"
"GO:0072676",5.7873953185975e-05,0.999989347986216,14,28,"lymphocyte migration","BP"
"GO:0060341",5.83175717614467e-05,0.999962955866387,126,600,"regulation of cellular localization","BP"
"GO:0008285",5.88182856322406e-05,0.999965786065565,89,395,"negative regulation of cell proliferation","BP"
"GO:0010811",6.02512472239689e-05,0.999981239813105,23,68,"positive regulation of cell-substrate adhesion","BP"
"GO:0045859",6.06369513157835e-05,0.999963050469302,106,498,"regulation of protein kinase activity","BP"
"GO:0045980",6.11123030201867e-05,0.999990312965853,12,24,"negative regulation of nucleotide metabolic process","BP"
"GO:0031667",6.14110593234882e-05,0.999967619656551,65,268,"response to nutrient levels","BP"
"GO:0001933",6.17988616010649e-05,0.999967031184981,67,284,"negative regulation of protein phosphorylation","BP"
"GO:0045637",6.20396789976145e-05,0.999972415860695,43,144,"regulation of myeloid cell differentiation","BP"
"GO:0007565",6.2939005860479e-05,0.999975321071951,33,109,"female pregnancy","BP"
"GO:0002694",6.30396752551935e-05,0.999968639149451,55,218,"regulation of leukocyte activation","BP"
"GO:0048732",6.47551402446077e-05,0.99996607736769,63,265,"gland development","BP"
"GO:0009597",6.53156499462396e-05,1,5,5,"detection of virus","BP"
"GO:0042379",6.57952336441324e-05,0.999990714201325,12,20,"chemokine receptor binding","MF"
"GO:0070268",6.62934596651948e-05,0.999988066273406,13,28,"cornification","BP"
"GO:0101002",6.68832352910812e-05,0.999971322928481,39,134,"ficolin-1-rich granule","CC"
"GO:0071495",6.74199420551239e-05,0.999955059684712,154,783,"cellular response to endogenous stimulus","BP"
"GO:0005509",6.79232723947469e-05,0.99996418681159,64,268,"calcium ion binding","MF"
"GO:0043535",6.82162217016482e-05,0.999982600380787,18,46,"regulation of blood vessel endothelial cell migration","BP"
"GO:1903506",7.14407589756254e-05,0.999945020029742,415,2361,"regulation of nucleic acid-templated transcription","BP"
"GO:0071363",7.21285258690638e-05,0.999958093909713,86,391,"cellular response to growth factor stimulus","BP"
"GO:0050688",7.41844542625483e-05,0.999981709133902,17,44,"regulation of defense response to virus","BP"
"GO:0002221",7.67734050456559e-05,0.999969852406559,32,110,"pattern recognition receptor signaling pathway","BP"
"GO:0002819",7.71103159176441e-05,0.999975632943701,23,67,"regulation of adaptive immune response","BP"
"GO:0048511",7.87798243086631e-05,0.999962592823366,47,184,"rhythmic process","BP"
"GO:0009913",7.91178185683705e-05,0.99996999528655,30,101,"epidermal cell differentiation","BP"
"GO:0043410",8.14256250934381e-05,0.999957202738943,62,260,"positive regulation of MAPK cascade","BP"
"GO:0071840",8.33193453776598e-05,0.999933585431327,705,4119,"cellular component organization or biogenesis","BP"
"GO:0002768",8.46551842817729e-05,0.999957714880622,54,210,"immune response-regulating cell surface receptor signaling pathway","BP"
"GO:0050865",8.5788755850874e-05,0.999955753882744,58,236,"regulation of cell activation","BP"
"GO:0007159",8.61544987837529e-05,0.999960584734608,43,160,"leukocyte cell-cell adhesion","BP"
"GO:0044446",8.77189875319966e-05,0.999930509264889,1019,6149,"intracellular organelle part","CC"
"GO:0045824",8.77317786171625e-05,0.99998372447767,13,28,"negative regulation of innate immune response","BP"
"GO:0042063",8.78765779301105e-05,0.999962441420064,37,134,"gliogenesis","BP"
"GO:0022603",8.82544236861772e-05,0.999943965795609,119,576,"regulation of anatomical structure morphogenesis","BP"
"GO:1901568",9.3846382741962e-05,0.999966539128226,27,83,"fatty acid derivative metabolic process","BP"
"GO:0070820",9.44844143426304e-05,0.999964811221705,29,91,"tertiary granule","CC"
"GO:0035578",9.78856162464914e-05,0.999969623976276,22,62,"azurophil granule lumen","CC"
"GO:0032993",0.000102952105833757,0.999952682645988,45,139,"protein-DNA complex","CC"
"GO:0009897",0.000104012665665576,0.999964273137766,25,77,"external side of plasma membrane","CC"
"GO:0008544",0.000105453742964378,0.999951084486163,43,166,"epidermis development","BP"
"GO:0032102",0.000106218346067393,0.999954260197035,37,131,"negative regulation of response to external stimulus","BP"
"GO:1903037",0.000107456406072274,0.999951896749652,40,146,"regulation of leukocyte cell-cell adhesion","BP"
"GO:0010634",0.000108160084478287,0.99996355108656,24,75,"positive regulation of epithelial cell migration","BP"
"GO:0051254",0.00010982452398648,0.999923209407635,184,973,"positive regulation of RNA metabolic process","BP"
"GO:1901576",0.000118671419094084,0.999904911082336,703,4129,"organic substance biosynthetic process","BP"
"GO:0002244",0.00011934196900063,0.999945906327673,42,137,"hematopoietic progenitor cell differentiation","BP"
"GO:0048468",0.000119505097701948,0.999915613778475,193,1040,"cell development","BP"
"GO:0043209",0.000119656222951505,0.999948186789881,37,130,"myelin sheath","CC"
"GO:1901564",0.000119750373695407,0.999903919734988,724,4224,"organonitrogen compound metabolic process","BP"
"GO:0060218",0.000120917790122706,0.999952978198911,32,88,"hematopoietic stem cell differentiation","BP"
"GO:0043409",0.000121212962028785,0.999950981335532,32,112,"negative regulation of MAPK cascade","BP"
"GO:0005783",0.000122242715009892,0.999912313089136,214,1113,"endoplasmic reticulum","CC"
"GO:0002020",0.000123650763617301,0.99995701246806,25,77,"protease binding","MF"
"GO:0009612",0.00012569084339463,0.999947544578189,34,119,"response to mechanical stimulus","BP"
"GO:0012505",0.00012625912344291,0.999900857663581,468,2702,"endomembrane system","CC"
"GO:0042110",0.000127063103522878,0.999935481895094,53,213,"T cell activation","BP"
"GO:0044428",0.000130153257668592,0.999896341304596,579,3341,"nuclear part","CC"
"GO:0003674",0.000131267207638875,0.999923160382046,1497,9543,"molecular_function","MF"
"GO:0010631",0.000134160601214098,0.99993829052804,41,157,"epithelial cell migration","BP"
"GO:0090132",0.000134160601214098,0.99993829052804,41,157,"epithelium migration","BP"
"GO:0051049",0.000134698179243266,0.999905124271394,188,979,"regulation of transport","BP"
"GO:0060326",0.00013520517278754,0.999944574161061,33,109,"cell chemotaxis","BP"
"GO:0001664",0.000136126506603697,0.999944984422691,32,106,"G-protein coupled receptor binding","MF"
"GO:0030574",0.000136588762821026,0.999974912193165,12,27,"collagen catabolic process","BP"
"GO:0007167",0.000136754383043336,0.999911642355954,119,590,"enzyme linked receptor protein signaling pathway","BP"
"GO:0046649",0.000140298668242595,0.999920876363696,71,310,"lymphocyte activation","BP"
"GO:1903311",0.00014123222219471,0.999926589970958,56,225,"regulation of mRNA metabolic process","BP"
"GO:0005520",0.000141340071453074,0.999977436408419,11,22,"insulin-like growth factor binding","MF"
"GO:0002042",0.000141787465772018,0.999976829756406,11,23,"cell migration involved in sprouting angiogenesis","BP"
"GO:0070301",0.000143062500545041,0.999952550712625,23,68,"cellular response to hydrogen peroxide","BP"
"GO:1902905",0.00014375098926248,0.999940424034578,33,115,"positive regulation of supramolecular fiber organization","BP"
"GO:0019900",0.00014434260814027,0.999910662150535,98,470,"kinase binding","MF"
"GO:0046982",0.000148212375824988,0.999915071072277,76,307,"protein heterodimerization activity","MF"
"GO:0032946",0.000152067928230417,0.999956445400556,19,50,"positive regulation of mononuclear cell proliferation","BP"
"GO:0044248",0.000152240179284353,0.99988594856707,285,1517,"cellular catabolic process","BP"
"GO:0048545",0.00015330068027778,0.999917775193907,60,253,"response to steroid hormone","BP"
"GO:0046483",0.000154222180881456,0.999875910486114,696,4080,"heterocycle metabolic process","BP"
"GO:0033209",0.000156080873666785,0.999932788322854,36,119,"tumor necrosis factor-mediated signaling pathway","BP"
"GO:1902042",0.000158409821256292,0.999968188009831,13,29,"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP"
"GO:1902041",0.000158701496030954,0.999957846109463,17,45,"regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP"
"GO:0019899",0.000158883818252761,0.999881097518334,278,1548,"enzyme binding","MF"
"GO:0090130",0.000158986898091241,0.999926179786787,41,158,"tissue migration","BP"
"GO:0009058",0.000161890951888684,0.99986955070174,708,4167,"biosynthetic process","BP"
"GO:0016684",0.000162254408841909,0.999969567930062,13,25,"oxidoreductase activity, acting on peroxide as acceptor","MF"
"GO:2000351",0.000163917806258956,0.999972729327139,11,23,"regulation of endothelial cell apoptotic process","BP"
"GO:0072577",0.000167401607930747,0.999968520700936,12,27,"endothelial cell apoptotic process","BP"
"GO:0002429",0.000172010461573222,0.999913375632388,50,194,"immune response-activating cell surface receptor signaling pathway","BP"
"GO:0051384",0.000172599631289761,0.999935518057827,27,86,"response to glucocorticoid","BP"
"GO:1900543",0.000173444683669852,0.999970941604853,11,23,"negative regulation of purine nucleotide metabolic process","BP"
"GO:0004601",0.00018004261450506,0.999969270422219,12,22,"peroxidase activity","MF"
"GO:1902176",0.000181682191794832,0.999979030648207,9,15,"negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","BP"
"GO:0043536",0.000183899100608203,0.999965591861852,12,26,"positive regulation of blood vessel endothelial cell migration","BP"
"GO:0002824",0.00018436595706,0.999953006858106,16,41,"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP"
"GO:0006956",0.00018592977465518,0.99997309434798,10,19,"complement activation","BP"
"GO:0051249",0.000187998220935756,0.999906164163095,48,190,"regulation of lymphocyte activation","BP"
"GO:0097191",0.000193641938629227,0.9999075675158,43,163,"extrinsic apoptotic signaling pathway","BP"
"GO:0010557",0.000195304943858115,0.999859355818908,203,1092,"positive regulation of macromolecule biosynthetic process","BP"
"GO:0051235",0.00019592058702033,0.999904363559906,45,178,"maintenance of location","BP"
"GO:0000790",0.000197256711040593,0.999890302538824,66,266,"nuclear chromatin","CC"
"GO:0034622",0.000200679016844856,0.999860943834045,163,774,"cellular macromolecular complex assembly","BP"
"GO:0016705",0.000215046145739423,0.999923498621897,24,77,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF"
"GO:0051591",0.000219683069363113,0.999936322882838,18,51,"response to cAMP","BP"
"GO:0003008",0.000220611881705816,0.999851628905571,135,674,"system process","BP"
"GO:0031331",0.000224029700213077,0.999871262393685,71,310,"positive regulation of cellular catabolic process","BP"
"GO:0000323",0.000226986989249109,0.999858645090404,95,448,"lytic vacuole","CC"
"GO:0005764",0.000226986989249109,0.999858645090404,95,448,"lysosome","CC"
"GO:0048729",0.000229207234583175,0.999861193846802,85,398,"tissue morphogenesis","BP"
"GO:0038061",0.000231700385812189,0.999905095245622,31,100,"NIK/NF-kappaB signaling","BP"
"GO:0006694",0.000233064944828232,0.999900472995755,33,116,"steroid biosynthetic process","BP"
"GO:0043236",0.000236326667233521,0.999968781356939,9,17,"laminin binding","MF"
"GO:1902187",0.000237026324458453,0.999980828118783,7,11,"negative regulation of viral release from host cell","BP"
"GO:0034121",0.000238530815077772,0.999948605727326,13,31,"regulation of toll-like receptor signaling pathway","BP"
"GO:0030260",0.000240322174078853,0.999907679860805,27,89,"entry into host cell","BP"
"GO:0044409",0.000240322174078853,0.999907679860805,27,89,"entry into host","BP"
"GO:0051806",0.000240322174078853,0.999907679860805,27,89,"entry into cell of other organism involved in symbiotic interaction","BP"
"GO:0051828",0.000240322174078853,0.999907679860805,27,89,"entry into other organism involved in symbiotic interaction","BP"
"GO:0044427",0.000241730787729713,0.999836117830966,140,679,"chromosomal part","CC"
"GO:0032637",0.000243545903925467,0.999944170836494,14,33,"interleukin-8 production","BP"
"GO:0009056",0.000246674311533437,0.999811048727564,317,1725,"catabolic process","BP"
"GO:1902532",0.000249482926775168,0.999853537300878,75,340,"negative regulation of intracellular signal transduction","BP"
"GO:0002224",0.000249828865462956,0.999907740783429,25,82,"toll-like receptor signaling pathway","BP"
"GO:0034614",0.000252706283905298,0.999893399408124,32,110,"cellular response to reactive oxygen species","BP"
"GO:0009887",0.000252834460258451,0.999835731029306,112,550,"animal organ morphogenesis","BP"
"GO:0002573",0.000255851918169401,0.999895019391462,30,105,"myeloid leukocyte differentiation","BP"
"GO:0070665",0.000257885409517512,0.999921965783138,19,52,"positive regulation of leukocyte proliferation","BP"
"GO:0001763",0.000260130917675257,0.99989445239542,29,105,"morphogenesis of a branching structure","BP"
"GO:2000117",0.000266027002084147,0.999909957765978,22,65,"negative regulation of cysteine-type endopeptidase activity","BP"
"GO:0006139",0.000271326964754944,0.999780007463452,679,3990,"nucleobase-containing compound metabolic process","BP"
"GO:0006636",0.000274081773097935,0.999951373517236,11,23,"unsaturated fatty acid biosynthetic process","BP"
"GO:0006959",0.000275268509280201,0.999903115039504,24,66,"humoral immune response","BP"
"GO:1903707",0.000284455185472921,0.999893286450537,26,78,"negative regulation of hemopoiesis","BP"
"GO:0022617",0.000286045063624315,0.999926792515834,15,40,"extracellular matrix disassembly","BP"
"GO:2000116",0.000288522073369546,0.999860980974456,42,156,"regulation of cysteine-type endopeptidase activity","BP"
"GO:0061041",0.000289432584709697,0.99989721832665,23,74,"regulation of wound healing","BP"
"GO:0060759",0.000291487282778006,0.999875382195432,32,114,"regulation of response to cytokine stimulus","BP"
"GO:0050920",0.000292320516332349,0.99988678034764,27,86,"regulation of chemotaxis","BP"
"GO:0042113",0.000294871127009218,0.99987357761902,32,116,"B cell activation","BP"
"GO:0007623",0.000297306577668965,0.999874252221507,31,113,"circadian rhythm","BP"
"GO:0045860",0.000300693805865323,0.999824775969229,71,324,"positive regulation of protein kinase activity","BP"
"GO:0098609",0.00030446661445659,0.99981981214411,75,344,"cell-cell adhesion","BP"
"GO:0035563",0.000305177247519776,0.999974186718089,7,11,"positive regulation of chromatin binding","BP"
"GO:0002688",0.00030759905917597,0.999905922040838,19,51,"regulation of leukocyte chemotaxis","BP"
"GO:0032880",0.000310224268997514,0.99979051640664,131,652,"regulation of protein localization","BP"
"GO:0008631",0.000321450349527805,0.99992333049071,14,34,"intrinsic apoptotic signaling pathway in response to oxidative stress","BP"
"GO:0001667",0.000324856339157322,0.999831687022123,49,205,"ameboidal-type cell migration","BP"
"GO:0050691",0.000326102059835598,0.999946192971061,10,21,"regulation of defense response to virus by host","BP"
"GO:2001237",0.000327916394809067,0.99988270189033,23,73,"negative regulation of extrinsic apoptotic signaling pathway","BP"
"GO:0008134",0.000331550805466125,0.999795025655261,87,412,"transcription factor binding","MF"
"GO:0042743",0.000338276278016514,0.999946911438614,10,19,"hydrogen peroxide metabolic process","BP"
"GO:0072678",0.00033954194211685,0.999948558093349,10,18,"T cell migration","BP"
"GO:0090066",0.000353841268981756,0.999801672480622,61,269,"regulation of anatomical structure size","BP"
"GO:0060284",0.00036202445888718,0.999772131880757,92,452,"regulation of cell development","BP"
