"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0048869",1.05218764665898e-07,1,517,2190,"cellular developmental process","BP"
"GO:0008380",1.06982356502047e-07,1,118,369,"RNA splicing","BP"
"GO:0045732",1.16201501821009e-07,1,78,216,"positive regulation of protein catabolic process","BP"
"GO:0015031",1.2121625263873e-07,1,367,1412,"protein transport","BP"
"GO:0031399",1.25587621202383e-07,1,286,1110,"regulation of protein modification process","BP"
"GO:0010628",1.25939827158715e-07,1,301,1179,"positive regulation of gene expression","BP"
"GO:0000375",1.29971702157889e-07,1,97,290,"RNA splicing, via transesterification reactions","BP"
"GO:1901987",1.30806428475697e-07,1,115,360,"regulation of cell cycle phase transition","BP"
"GO:0070646",1.32384114714493e-07,1,84,243,"protein modification by small protein removal","BP"
"GO:0010556",1.3653803497509e-07,1,634,2738,"regulation of macromolecule biosynthetic process","BP"
"GO:0005925",1.407844284226e-07,1,106,319,"focal adhesion","CC"
"GO:0006403",1.48669948485002e-07,1,71,200,"RNA localization","BP"
"GO:0010389",1.50363072081971e-07,0.999999938105981,67,173,"regulation of G2/M transition of mitotic cell cycle","BP"
"GO:0030141",1.54786228630214e-07,1,141,465,"secretory granule","CC"
"GO:0048731",1.56239781995019e-07,1,560,2400,"system development","BP"
"GO:2000112",1.5740869333579e-07,1,621,2682,"regulation of cellular macromolecule biosynthetic process","BP"
"GO:0006612",1.59492936310188e-07,0.999999938865848,66,133,"protein targeting to membrane","BP"
"GO:0036293",1.62761371210766e-07,1,85,243,"response to decreased oxygen levels","BP"
"GO:0043161",1.63398089239036e-07,1,108,337,"proteasome-mediated ubiquitin-dependent protein catabolic process","BP"
"GO:0005912",1.65220884577443e-07,1,124,396,"adherens junction","CC"
"GO:0015833",1.6913826639758e-07,1,368,1422,"peptide transport","BP"
"GO:0005924",1.7004134904194e-07,1,106,320,"cell-substrate adherens junction","CC"
"GO:0007346",1.70517479604528e-07,1,155,530,"regulation of mitotic cell cycle","BP"
"GO:0030055",1.9514042451589e-07,1,106,321,"cell-substrate junction","CC"
"GO:0071426",1.98108087414915e-07,0.99999993154252,48,117,"ribonucleoprotein complex export from nucleus","BP"
"GO:0045595",2.00107794875245e-07,1,249,946,"regulation of cell differentiation","BP"
"GO:0006887",2.37404354848103e-07,1,158,542,"exocytosis","BP"
"GO:0071824",2.7318883853936e-07,1,80,203,"protein-DNA complex subunit organization","BP"
"GO:0043632",2.83440394749135e-07,1,143,487,"modification-dependent macromolecule catabolic process","BP"
"GO:0006511",2.87989318144418e-07,1,139,472,"ubiquitin-dependent protein catabolic process","BP"
"GO:0071822",2.90956845015586e-07,1,314,1166,"protein complex subunit organization","BP"
"GO:0033209",2.94469073080262e-07,0.999999893816237,52,119,"tumor necrosis factor-mediated signaling pathway","BP"
"GO:0042886",3.03880267536928e-07,1,368,1431,"amide transport","BP"
"GO:0010498",3.05569746455125e-07,1,117,378,"proteasomal protein catabolic process","BP"
"GO:0048513",3.16659634259733e-07,1,428,1767,"animal organ development","BP"
"GO:0030178",3.17690625370213e-07,0.999999881430027,54,129,"negative regulation of Wnt signaling pathway","BP"
"GO:0022626",3.19455018552164e-07,0.999999891481423,55,98,"cytosolic ribosome","CC"
"GO:0034097",3.25547278858702e-07,1,174,587,"response to cytokine","BP"
"GO:0071166",3.47919542126317e-07,0.999999876549471,48,119,"ribonucleoprotein complex localization","BP"
"GO:0048584",3.61871138321936e-07,1,302,1186,"positive regulation of response to stimulus","BP"
"GO:0045321",3.7582718778648e-07,1,181,645,"leukocyte activation","BP"
"GO:0048534",3.83551169765021e-07,1,154,516,"hematopoietic or lymphoid organ development","BP"
"GO:0003743",3.92580564722733e-07,0.999999919009388,26,47,"translation initiation factor activity","MF"
"GO:0009896",4.13427551981106e-07,1,108,347,"positive regulation of catabolic process","BP"
"GO:0006357",4.16417927429787e-07,1,316,1277,"regulation of transcription from RNA polymerase II promoter","BP"
"GO:0051603",4.31512070909465e-07,1,154,537,"proteolysis involved in cellular protein catabolic process","BP"
"GO:0045055",4.34505719611079e-07,1,139,465,"regulated exocytosis","BP"
"GO:0002520",4.43137382274787e-07,1,161,549,"immune system development","BP"
"GO:0070482",4.87164036243723e-07,1,88,261,"response to oxygen levels","BP"
"GO:0051169",4.95321377981935e-07,1,110,360,"nuclear transport","BP"
"GO:0198738",5.13772223977504e-07,1,100,317,"cell-cell signaling by wnt","BP"
"GO:0050794",5.21604804812824e-07,0.999999770123745,1276,5909,"regulation of cellular process","BP"
"GO:0030163",5.2736654384584e-07,1,184,667,"protein catabolic process","BP"
"GO:0000377",5.28202506167125e-07,1,94,287,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","BP"
"GO:0000398",5.28202506167125e-07,1,94,287,"mRNA splicing, via spliceosome","BP"
"GO:0000956",5.43874300206847e-07,0.99999975618712,78,182,"nuclear-transcribed mRNA catabolic process","BP"
"GO:0019219",5.62511913361174e-07,0.999999755032584,629,2737,"regulation of nucleobase-containing compound metabolic process","BP"
"GO:0048863",5.6896755483284e-07,0.999999756029442,68,168,"stem cell differentiation","BP"
"GO:0044257",5.76684154847291e-07,1,162,574,"cellular protein catabolic process","BP"
"GO:0097659",5.95673949035722e-07,0.99999974154013,582,2500,"nucleic acid-templated transcription","BP"
"GO:0065004",6.01456016981514e-07,0.999999734017571,73,179,"protein-DNA complex assembly","BP"
"GO:0019941",6.65624667572255e-07,1,139,478,"modification-dependent protein catabolic process","BP"
"GO:0006405",7.86267196398444e-07,0.999999706565993,49,125,"RNA export from nucleus","BP"
"GO:0016055",8.30596420182554e-07,1,99,316,"Wnt signaling pathway","BP"
"GO:0071103",8.35763340689563e-07,1,80,218,"DNA conformation change","BP"
"GO:0008150",8.37050422299197e-07,1,1979,9472,"biological_process","BP"
"GO:0032502",8.98914368202872e-07,0.999999476967645,729,3215,"developmental process","BP"
"GO:1902680",9.01964282108081e-07,0.999999635794126,234,923,"positive regulation of RNA biosynthetic process","BP"
"GO:2000026",9.29920139632677e-07,0.999999619856066,263,1018,"regulation of multicellular organismal development","BP"
"GO:0022607",9.62655788714407e-07,0.999999454062333,467,1898,"cellular component assembly","BP"
"GO:0042180",1.00589518163273e-06,0.999999580850244,60,154,"cellular ketone metabolic process","BP"
"GO:0016579",1.11732339329727e-06,0.999999632471897,78,229,"protein deubiquitination","BP"
"GO:0034660",1.12018436064195e-06,0.999999573076923,159,500,"ncRNA metabolic process","BP"
"GO:0006913",1.1922101604948e-06,0.999999573616201,108,355,"nucleocytoplasmic transport","BP"
"GO:0071826",1.2020824994528e-06,0.999999448699745,72,196,"ribonucleoprotein complex subunit organization","BP"
"GO:0045893",1.22559548660503e-06,0.999999503669255,233,922,"positive regulation of transcription, DNA-templated","BP"
"GO:1903508",1.22559548660503e-06,0.999999503669255,233,922,"positive regulation of nucleic acid-templated transcription","BP"
"GO:0005743",1.27771639019382e-06,0.999999527220552,137,385,"mitochondrial inner membrane","CC"
"GO:0051252",1.28343709370006e-06,0.999999173159081,582,2516,"regulation of RNA metabolic process","BP"
"GO:0009889",1.3897578208711e-06,0.999999098230678,654,2857,"regulation of biosynthetic process","BP"
"GO:0099503",1.46389833643263e-06,0.999999440940465,152,527,"secretory vesicle","CC"
"GO:0032774",1.48266380261237e-06,0.999999043691462,583,2511,"RNA biosynthetic process","BP"
"GO:0006351",1.50549845553872e-06,0.999999029433348,577,2486,"transcription, DNA-templated","BP"
"GO:0019080",1.52857065299513e-06,0.999999303914231,75,174,"viral gene expression","BP"
"GO:0030097",1.58902731736922e-06,0.999999396580153,147,493,"hemopoiesis","BP"
"GO:0019899",1.6273595715295e-06,0.99999908892673,370,1548,"enzyme binding","MF"
"GO:0031966",1.71098171469821e-06,0.999999338509941,170,522,"mitochondrial membrane","CC"
"GO:0008104",1.78671555890138e-06,0.999998866217808,454,1858,"protein localization","BP"
"GO:0045862",1.93705961288558e-06,0.99999932114849,96,294,"positive regulation of proteolysis","BP"
"GO:0031326",1.95351938144284e-06,0.999998654306135,643,2811,"regulation of cellular biosynthetic process","BP"
"GO:0051179",1.99709326733292e-06,0.999998607538502,848,3730,"localization","BP"
"GO:0043209",2.05925492582234e-06,0.999999189339298,50,130,"myelin sheath","CC"
"GO:0044427",2.14772048674505e-06,0.999998885338623,191,679,"chromosomal part","CC"
"GO:1904869",2.15986623322309e-06,1,8,8,"regulation of protein localization to Cajal body","BP"
"GO:1904871",2.15986623322309e-06,1,8,8,"positive regulation of protein localization to Cajal body","BP"
"GO:0006458",2.31446738389857e-06,0.999999637684166,18,30,"'de novo' protein folding","BP"
"GO:0090150",2.35869380911968e-06,0.99999919955337,88,225,"establishment of protein localization to membrane","BP"
"GO:0050793",2.51157437966542e-06,0.999998443860031,333,1352,"regulation of developmental process","BP"
"GO:0001775",2.76238781048389e-06,0.999998552805937,197,728,"cell activation","BP"
"GO:0033036",2.80074333770251e-06,0.999998099000477,493,2050,"macromolecule localization","BP"
"GO:0002009",3.19527813073868e-06,0.999998509699196,103,346,"morphogenesis of an epithelium","BP"
"GO:0071705",3.25922288522139e-06,0.999997827922919,392,1565,"nitrogen compound transport","BP"
"GO:0030162",3.3574110104796e-06,0.999998322291253,146,492,"regulation of proteolysis","BP"
"GO:0044433",3.47049389062889e-06,0.999997925678497,237,915,"cytoplasmic vesicle part","CC"
"GO:0044092",3.47740046014825e-06,0.999997990601886,190,683,"negative regulation of molecular function","BP"
"GO:0008540",3.50339411216616e-06,0.999999907959397,10,11,"proteasome regulatory particle, base subcomplex","CC"
"GO:0005740",3.6180479462845e-06,0.999998140174857,178,555,"mitochondrial envelope","CC"
"GO:0022411",3.702429534223e-06,0.999998187976155,130,425,"cellular component disassembly","BP"
"GO:0019866",3.8149724891845e-06,0.999998111324297,144,422,"organelle inner membrane","CC"
"GO:0033043",3.81914338078083e-06,0.999997730000427,224,875,"regulation of organelle organization","BP"
"GO:0004298",3.85389429456838e-06,0.999999704309108,15,18,"threonine-type endopeptidase activity","MF"
"GO:0070003",3.85389429456838e-06,0.999999704309108,15,18,"threonine-type peptidase activity","MF"
"GO:0050789",3.86884455016765e-06,0.99999713000842,1348,6253,"regulation of biological process","BP"
"GO:0008135",4.10376536570049e-06,0.999998728465058,33,74,"translation factor activity, RNA binding","MF"
"GO:0034470",4.33642504480001e-06,0.999997908735752,123,364,"ncRNA processing","BP"
"GO:0030374",4.40891520268879e-06,0.999999022921511,22,44,"ligand-dependent nuclear receptor transcription coactivator activity","MF"
"GO:0031401",4.4720745444706e-06,0.999997390441894,195,735,"positive regulation of protein modification process","BP"
"GO:1901566",4.66493886259685e-06,0.99999682009088,349,1295,"organonitrogen compound biosynthetic process","BP"
"GO:0034612",4.80209039685074e-06,0.999997731304542,69,188,"response to tumor necrosis factor","BP"
"GO:0060070",4.92718186829367e-06,0.999997659067309,68,198,"canonical Wnt signaling pathway","BP"
"GO:1905114",4.93094830863926e-06,0.999997671191773,105,350,"cell surface receptor signaling pathway involved in cell-cell signaling","BP"
"GO:0006611",5.25151908057779e-06,0.999997684568575,57,161,"protein export from nucleus","BP"
"GO:0002443",5.52664673542335e-06,0.999997002017191,129,437,"leukocyte mediated immunity","BP"
"GO:0022618",5.54751609851632e-06,0.999997390243218,67,185,"ribonucleoprotein complex assembly","BP"
"GO:0006323",5.76231558312953e-06,0.999997486848861,59,143,"DNA packaging","BP"
"GO:0061077",5.77595070879538e-06,0.99999844943644,27,56,"chaperone-mediated protein folding","BP"
"GO:0065007",6.0104738124455e-06,0.999995471327645,1415,6598,"biological regulation","BP"
"GO:0043086",6.05301259512884e-06,0.999996612961867,150,516,"negative regulation of catalytic activity","BP"
"GO:0048856",6.05898700668207e-06,0.999995406577739,668,2957,"anatomical structure development","BP"
"GO:1901575",6.91749321587324e-06,0.999995139217077,361,1423,"organic substance catabolic process","BP"
"GO:0006417",6.94214894199796e-06,0.999996389485791,106,337,"regulation of translation","BP"
"GO:0044877",7.60725450588022e-06,0.999995382152138,174,648,"macromolecular complex binding","MF"
"GO:1903506",7.73139363556154e-06,0.999994266142784,544,2361,"regulation of nucleic acid-templated transcription","BP"
"GO:0071345",7.84062496531116e-06,0.999995375460877,152,514,"cellular response to cytokine stimulus","BP"
"GO:0034248",8.23251025478937e-06,0.999995445739271,113,367,"regulation of cellular amide metabolic process","BP"
"GO:0048583",8.31663774720993e-06,0.999993787388257,517,2232,"regulation of response to stimulus","BP"
"GO:0031595",8.54211662107107e-06,1,8,8,"nuclear proteasome complex","CC"
"GO:0007275",9.13225562249922e-06,0.999993032422451,612,2697,"multicellular organism development","BP"
"GO:2001141",9.13562676033058e-06,0.999993089010167,545,2366,"regulation of RNA biosynthetic process","BP"
"GO:0031400",9.62853353006644e-06,0.99999445411484,131,452,"negative regulation of protein modification process","BP"
"GO:0044451",1.01677745454335e-05,0.999993354779356,224,878,"nucleoplasm part","CC"
"GO:0006355",1.02902654967256e-05,0.999992211837614,539,2343,"regulation of transcription, DNA-templated","BP"
"GO:0031497",1.03239644096295e-05,0.999995754060886,51,115,"chromatin assembly","BP"
"GO:0044183",1.10222908664305e-05,0.999998633051286,14,21,"protein binding involved in protein folding","MF"
"GO:0045944",1.1361084332678e-05,0.999992829767977,177,689,"positive regulation of transcription from RNA polymerase II promoter","BP"
"GO:0002199",1.16852793109336e-05,1,7,7,"zona pellucida receptor complex","CC"
"GO:1902494",1.24548016345052e-05,0.999991292598296,291,1117,"catalytic complex","CC"
"GO:0016192",1.30680177546642e-05,0.999990791403466,303,1237,"vesicle-mediated transport","BP"
"GO:0015935",1.31280144218741e-05,0.999995843435861,36,64,"small ribosomal subunit","CC"
"GO:0000209",1.35873191087771e-05,0.999993091973553,79,248,"protein polyubiquitination","BP"
"GO:0022603",1.36092911697539e-05,0.999991601843083,155,576,"regulation of anatomical structure morphogenesis","BP"
"GO:0060429",1.36216053583739e-05,0.999991255707662,176,670,"epithelium development","BP"
"GO:0000988",1.37608573243659e-05,0.999992013451364,129,468,"transcription factor activity, protein binding","MF"
"GO:0006333",1.40037571572218e-05,0.999993818430538,56,135,"chromatin assembly or disassembly","BP"
"GO:0051253",1.44151536087625e-05,0.999990248474163,225,873,"negative regulation of RNA metabolic process","BP"
"GO:0030111",1.46293728593438e-05,0.99999289333052,69,206,"regulation of Wnt signaling pathway","BP"
"GO:0046903",1.46859462732906e-05,0.999990090113669,221,856,"secretion","BP"
"GO:0005832",1.4801107910978e-05,0.999999615892534,8,9,"chaperonin-containing T-complex","CC"
"GO:0000184",1.54936642967679e-05,0.999993481247616,54,113,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP"
"GO:0031410",1.64774516942345e-05,0.999988130221698,329,1361,"cytoplasmic vesicle","CC"
"GO:0005686",1.66323786803707e-05,0.999998416146208,13,17,"U2 snRNP","CC"
"GO:0071356",1.70683613373907e-05,0.999991843786296,63,172,"cellular response to tumor necrosis factor","BP"
"GO:0031967",1.71619827760545e-05,0.999988260058772,245,867,"organelle envelope","CC"
"GO:0031975",1.71619827760545e-05,0.999988260058772,245,867,"envelope","CC"
"GO:1903405",1.72725183228831e-05,0.999999540864307,8,9,"protein localization to nuclear body","BP"
"GO:1904867",1.72725183228831e-05,0.999999540864307,8,9,"protein localization to Cajal body","BP"
"GO:1990173",1.72725183228831e-05,0.999999540864307,8,9,"protein localization to nucleoplasm","BP"
"GO:0006952",1.75571944112952e-05,0.999988437090282,201,747,"defense response","BP"
"GO:0097708",1.87685559211449e-05,0.999986371307184,329,1363,"intracellular vesicle","CC"
"GO:0044093",1.88469769778873e-05,0.999986678416006,279,1128,"positive regulation of molecular function","BP"
"GO:0042273",1.95085204220008e-05,0.999993783592731,32,64,"ribosomal large subunit biogenesis","BP"
"GO:0050657",1.95210155755445e-05,0.999990931836468,56,166,"nucleic acid transport","BP"
"GO:0050658",1.95210155755445e-05,0.999990931836468,56,166,"RNA transport","BP"
"GO:0051427",2.12884812861659e-05,0.999991245978351,43,120,"hormone receptor binding","MF"
"GO:0005839",2.21503124007044e-05,0.999997335427248,15,20,"proteasome core complex","CC"
"GO:0010638",2.26645737203909e-05,0.99998653002004,123,439,"positive regulation of organelle organization","BP"
"GO:0035257",2.29187199165057e-05,0.999990777645384,41,113,"nuclear hormone receptor binding","MF"
"GO:0015934",2.29447070423104e-05,0.999990418946042,52,106,"large ribosomal subunit","CC"
"GO:0051168",2.62567653583191e-05,0.999987471413901,58,173,"nuclear export","BP"
"GO:0032270",2.77510693907101e-05,0.999980645074628,243,961,"positive regulation of cellular protein metabolic process","BP"
"GO:0000989",2.81665743151437e-05,0.999982836856433,126,461,"transcription factor activity, transcription factor binding","MF"
"GO:0032940",2.82780374036441e-05,0.999980746500789,208,803,"secretion by cell","BP"
"GO:0060828",2.86486198105894e-05,0.999986472503744,57,162,"regulation of canonical Wnt signaling pathway","BP"
"GO:0006520",3.00075333524208e-05,0.999984000078412,81,252,"cellular amino acid metabolic process","BP"
"GO:0033044",3.01016757484878e-05,0.999984255623485,74,248,"regulation of chromosome organization","BP"
"GO:0008541",3.06940912367222e-05,1,7,7,"proteasome regulatory particle, lid subcomplex","CC"
"GO:0044429",3.08136640362173e-05,0.999978871420829,224,767,"mitochondrial part","CC"
"GO:0003712",3.18541033179475e-05,0.999980952064519,115,411,"transcription cofactor activity","MF"
"GO:0051236",3.26334940768171e-05,0.999984477307321,56,169,"establishment of RNA localization","BP"
"GO:2000113",3.71676384025947e-05,0.999973637718383,248,987,"negative regulation of cellular macromolecule biosynthetic process","BP"
"GO:0022625",3.77248152745986e-05,0.999988372019492,32,55,"cytosolic large ribosomal subunit","CC"
"GO:1904874",3.86575354875942e-05,0.999996405558533,11,15,"positive regulation of telomerase RNA localization to Cajal body","BP"
"GO:0007154",4.61599494181322e-05,0.999963030968713,722,3241,"cell communication","BP"
"GO:1900182",4.71042784776413e-05,0.999982488118723,33,88,"positive regulation of protein localization to nucleus","BP"
"GO:0000785",4.72811100595895e-05,0.999971236032734,118,390,"chromatin","CC"
"GO:0008283",4.84585896602308e-05,0.999964857690256,281,1140,"cell proliferation","BP"
"GO:0023052",5.05261004049294e-05,0.999959502973219,718,3227,"signaling","BP"
"GO:0010558",5.12598857784637e-05,0.999963261959483,256,1027,"negative regulation of macromolecule biosynthetic process","BP"
"GO:0007166",5.30876585211971e-05,0.999960041801872,361,1509,"cell surface receptor signaling pathway","BP"
"GO:0051239",5.40548372628573e-05,0.999959361038357,356,1492,"regulation of multicellular organismal process","BP"
"GO:0009408",5.43102038647827e-05,0.999977070739411,41,116,"response to heat","BP"
"GO:0009719",5.52784735357692e-05,0.999961003832552,223,903,"response to endogenous stimulus","BP"
"GO:0015931",5.56503729918883e-05,0.999971749820549,62,195,"nucleobase-containing compound transport","BP"
"GO:0007165",5.66702402800035e-05,0.999954669147203,677,3025,"signal transduction","BP"
"GO:0032984",5.68447589664243e-05,0.999968800304061,82,246,"macromolecular complex disassembly","BP"
"GO:0006508",5.85999496906455e-05,0.999957468710629,271,1087,"proteolysis","BP"
"GO:1902679",6.04706854144816e-05,0.999957886079214,208,811,"negative regulation of RNA biosynthetic process","BP"
"GO:1903507",6.04706854144816e-05,0.999957886079214,208,811,"negative regulation of nucleic acid-templated transcription","BP"
"GO:0051247",6.21966613832353e-05,0.999955148290192,253,1017,"positive regulation of protein metabolic process","BP"
"GO:0006414",6.2971950952724e-05,0.999972149792996,49,114,"translational elongation","BP"
"GO:0045892",6.30527837673095e-05,0.999956264795225,202,784,"negative regulation of transcription, DNA-templated","BP"
"GO:0003713",6.43962198784229e-05,0.999965633160375,71,235,"transcription coactivator activity","MF"
"GO:0034504",6.6394139703069e-05,0.999963445520319,78,264,"protein localization to nucleus","BP"
"GO:0030054",6.71532565268644e-05,0.999954071959446,184,715,"cell junction","CC"
"GO:0101031",6.98099546168714e-05,0.999996312309245,8,10,"chaperone complex","CC"
"GO:0030522",7.10561218059495e-05,0.999963152263188,64,213,"intracellular receptor signaling pathway","BP"
"GO:0003690",7.40133418510217e-05,0.999952445305232,134,522,"double-stranded DNA binding","MF"
"GO:0019221",7.48546832755455e-05,0.999954612627326,111,359,"cytokine-mediated signaling pathway","BP"
"GO:0034399",7.48792676504951e-05,0.999968845901793,38,110,"nuclear periphery","CC"
"GO:0006283",7.79298111548841e-05,0.999972566854573,30,70,"transcription-coupled nucleotide-excision repair","BP"
"GO:0042623",7.87017842185403e-05,0.999956329547924,77,264,"ATPase activity, coupled","MF"
"GO:0048585",8.08775098302031e-05,0.999942442717305,226,903,"negative regulation of response to stimulus","BP"
"GO:0050684",8.35296018541877e-05,0.999967089290533,34,95,"regulation of mRNA processing","BP"
"GO:0000819",9.09436400698013e-05,0.999953169177953,61,192,"sister chromatid segregation","BP"
"GO:0009968",9.13796016536518e-05,0.99993654273409,191,751,"negative regulation of signal transduction","BP"
"GO:0000054",9.31392916355285e-05,0.999992192489329,10,13,"ribosomal subunit export from nucleus","BP"
"GO:0033750",9.31392916355285e-05,0.999992192489329,10,13,"ribosome localization","BP"
"GO:0045934",9.86641965678678e-05,0.999928798904815,239,964,"negative regulation of nucleobase-containing compound metabolic process","BP"
"GO:0031327",0.000102560434068789,0.999924912649042,261,1061,"negative regulation of cellular biosynthetic process","BP"
"GO:0009890",0.000104324347591842,0.999923445519255,265,1076,"negative regulation of biosynthetic process","BP"
"GO:0065009",0.000104610475903069,0.999918145699413,452,1938,"regulation of molecular function","BP"
"GO:0071702",0.000114116545946323,0.999911230740723,421,1766,"organic substance transport","BP"
"GO:0009967",0.000119473983032538,0.999914247621314,225,897,"positive regulation of signal transduction","BP"
"GO:0005852",0.000121106732767277,0.99998558094022,11,16,"eukaryotic translation initiation factor 3 complex","CC"
"GO:0030554",0.000125382013789317,0.999908386278413,244,1061,"adenyl nucleotide binding","MF"
"GO:0072657",0.000128451092447916,0.999919005559105,120,387,"protein localization to membrane","BP"
"GO:0031597",0.000128955975492568,0.999989576337738,9,12,"cytosolic proteasome complex","CC"
"GO:0006986",0.000135488097318871,0.999935332735741,48,145,"response to unfolded protein","BP"
"GO:1990837",0.000135547400379857,0.999913589609197,118,458,"sequence-specific double-stranded DNA binding","MF"
"GO:0019083",0.000137285003660132,0.999929129111114,65,160,"viral transcription","BP"
"GO:0003682",0.000137450026341236,0.999915334687405,103,376,"chromatin binding","MF"
"GO:0045898",0.000139362913403552,0.99999176809498,8,10,"regulation of RNA polymerase II transcriptional preinitiation complex assembly","BP"
"GO:1903827",0.000139835036120183,0.999911279096248,117,428,"regulation of cellular protein localization","BP"
"GO:0006325",0.000140113013477809,0.999905827418004,153,563,"chromatin organization","BP"
"GO:0044389",0.000144921611221335,0.999918477914345,75,256,"ubiquitin-like protein ligase binding","MF"
"GO:0005524",0.000149537681166249,0.999890733730153,238,1036,"ATP binding","MF"
"GO:1903829",0.000153164612161027,0.999911876524032,80,273,"positive regulation of cellular protein localization","BP"
"GO:0045787",0.00015380236687699,0.999912427605312,77,263,"positive regulation of cell cycle","BP"
"GO:0060261",0.000158686183833663,0.999981754679471,10,15,"positive regulation of transcription initiation from RNA polymerase II promoter","BP"
"GO:0032559",0.000166450581912271,0.999877895583713,241,1052,"adenyl ribonucleotide binding","MF"
"GO:0051028",0.000170631557119848,0.999921072634394,43,131,"mRNA transport","BP"
"GO:0006406",0.000172165597982864,0.999928075970776,35,99,"mRNA export from nucleus","BP"
"GO:0071427",0.000172165597982864,0.999928075970776,35,99,"mRNA-containing ribonucleoprotein complex export from nucleus","BP"
"GO:0035966",0.000187584422420643,0.999905901322624,52,162,"response to topologically incorrect protein","BP"
"GO:0019773",0.00018908244140453,1,7,7,"proteasome core complex, alpha-subunit complex","CC"
"GO:0045899",0.000195178528287821,0.999993127538409,7,8,"positive regulation of RNA polymerase II transcriptional preinitiation complex assembly","BP"
"GO:0006334",0.000195908169584322,0.999913598007697,43,98,"nucleosome assembly","BP"
"GO:0048729",0.000197768653422845,0.999875577059589,107,398,"tissue morphogenesis","BP"
"GO:0006259",0.000199658642005298,0.99985819320567,195,765,"DNA metabolic process","BP"
"GO:0009755",0.000199875477303002,0.999902847683356,47,150,"hormone-mediated signaling pathway","BP"
"GO:0034728",0.000200834920067837,0.999904918144422,49,120,"nucleosome organization","BP"
"GO:0010648",0.00020447974393533,0.99985409602454,199,797,"negative regulation of cell communication","BP"
"GO:0036402",0.000211296491133818,1,6,6,"proteasome-activating ATPase activity","MF"
"GO:0006367",0.000224892933308021,0.999889224371304,49,147,"transcription initiation from RNA polymerase II promoter","BP"
"GO:0016887",0.000226139035344295,0.999863396202143,89,325,"ATPase activity","MF"
"GO:0003729",0.000227819026585164,0.999884855502366,52,160,"mRNA binding","MF"
"GO:0032403",0.00023552573357186,0.999845027804982,126,486,"protein complex binding","MF"
"GO:0006461",0.000235863351265534,0.999825795144611,247,968,"protein complex assembly","BP"
"GO:0070271",0.000235863351265534,0.999825795144611,247,968,"protein complex biogenesis","BP"
"GO:0006369",0.000243926375802565,0.999911125985867,27,67,"termination of RNA polymerase II transcription","BP"
"GO:0023056",0.000245177351634043,0.999819345236763,238,967,"positive regulation of signaling","BP"
"GO:0023057",0.00024950677030685,0.999821028925948,199,800,"negative regulation of signaling","BP"
"GO:0098800",0.000255761172679186,0.999881761863935,48,104,"inner mitochondrial membrane protein complex","CC"
"GO:0009888",0.000261085594999079,0.999806506863951,244,1021,"tissue development","BP"
"GO:0034332",0.000270858403586807,0.999893111674753,29,85,"adherens junction organization","BP"
"GO:1904851",0.000276637642450549,0.999983714583895,7,9,"positive regulation of establishment of protein localization to telomere","BP"
"GO:0019752",0.000284556613092599,0.999799939521749,175,672,"carboxylic acid metabolic process","BP"
"GO:0031123",0.000296179945680457,0.999866984025175,38,110,"RNA 3'-end processing","BP"
"GO:0043241",0.000298918572860395,0.999830826250327,72,218,"protein complex disassembly","BP"
"GO:0016604",0.000307073531464935,0.999789566765139,148,584,"nuclear body","CC"
"GO:0042470",0.000318682097452677,0.999870221724009,31,85,"melanosome","CC"
"GO:0048770",0.000318682097452677,0.999870221724009,31,85,"pigment granule","CC"
"GO:0070126",0.000325739477686402,0.999861436006614,38,83,"mitochondrial translational termination","BP"
"GO:0048545",0.000329863359477766,0.999809081091288,73,253,"response to steroid hormone","BP"
"GO:1904872",0.000331703178905931,0.999948653486855,11,18,"regulation of telomerase RNA localization to Cajal body","BP"
"GO:0034605",0.000340399790180077,0.999859591009526,31,89,"cellular response to heat","BP"
"GO:0051701",0.000342697202292577,0.999828004922947,48,150,"interaction with host","BP"
"GO:0065008",0.000343308113828455,0.999725629200151,459,1981,"regulation of biological quality","BP"
"GO:0043484",0.000343440521060729,0.999853961946495,33,95,"regulation of RNA splicing","BP"
"GO:0001047",0.000363279984595043,0.999830987403413,39,123,"core promoter binding","MF"
"GO:0005844",0.000373485316717381,0.999891049017644,19,41,"polysome","CC"
"GO:0019081",0.000375827063163306,0.999954897101528,9,14,"viral translation","BP"
"GO:0097581",0.000380526684181749,0.999879530186152,20,50,"lamellipodium organization","BP"
"GO:2000573",0.00038254891799649,0.999870898411333,22,56,"positive regulation of DNA biosynthetic process","BP"
"GO:0043248",0.000413035077728315,0.99996008975231,9,12,"proteasome assembly","BP"
"GO:0042769",0.000413681305648574,0.999890774277426,17,34,"DNA damage response, detection of DNA damage","BP"
"GO:0019843",0.000447314501716859,0.999842751767702,26,53,"rRNA binding","MF"
"GO:0043687",0.00044982453410784,0.999725739754892,85,293,"post-translational protein modification","BP"
"GO:0000976",0.000452076570570768,0.999705668001561,108,425,"transcription regulatory region sequence-specific DNA binding","MF"
"GO:0070125",0.000463245278585388,0.999800870417018,37,81,"mitochondrial translational elongation","BP"
"GO:0140053",0.000474489922304436,0.999763748689696,49,124,"mitochondrial gene expression","BP"
