"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0002020",0.000131561090952041,0.999970827842231,12,77,"protease binding","MF"
"GO:0016323",0.000133245068919255,0.999965751927917,14,109,"basolateral plasma membrane","CC"
"GO:0043410",0.000133830103302181,0.999948839271787,25,260,"positive regulation of MAPK cascade","BP"
"GO:0098805",0.000134192206916855,0.999923541533857,70,1042,"whole membrane","CC"
"GO:0036230",0.000136400436472828,0.999941923810622,31,322,"granulocyte activation","BP"
"GO:0002443",0.000138508866744999,0.999935423061573,38,437,"leukocyte mediated immunity","BP"
"GO:0071216",0.000141014437075938,0.999961619901605,15,112,"cellular response to biotic stimulus","BP"
"GO:1901698",0.000143074591496415,0.999926478357119,49,654,"response to nitrogen compound","BP"
"GO:0007369",0.000151753270202975,0.999960387501714,14,114,"gastrulation","BP"
"GO:0002764",0.000155311659873844,0.999936442797071,28,297,"immune response-regulating signaling pathway","BP"
"GO:1901652",0.000158296243759769,0.999935076243789,28,307,"response to peptide","BP"
"GO:0038132",0.00015837222242706,0.999998608892126,3,4,"neuregulin binding","MF"
"GO:0030056",0.000158372222544952,0.999998608892124,3,4,"hemidesmosome","CC"
"GO:0002366",0.000162427904343371,0.999925279952524,36,410,"leukocyte activation involved in immune response","BP"
"GO:0022603",0.000168276917930887,0.999916056965266,44,576,"regulation of anatomical structure morphogenesis","BP"
"GO:2000404",0.000169187158395526,0.999990458765622,5,11,"regulation of T cell migration","BP"
"GO:0002444",0.000174436591321791,0.999923491210431,32,344,"myeloid leukocyte mediated immunity","BP"
"GO:0002218",0.000174691350334813,0.99993862834229,21,190,"activation of innate immune response","BP"
"GO:0006954",0.00017485056898401,0.999927944821986,28,293,"inflammatory response","BP"
"GO:0002283",0.000184830725990242,0.999921044442593,30,314,"neutrophil activation involved in immune response","BP"
"GO:0043312",0.000184830725990242,0.999921044442593,30,314,"neutrophil degranulation","BP"
"GO:0016717",0.000188447753047705,0.999998242191975,3,4,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water","MF"
"GO:0009725",0.000189657922191806,0.999906389291449,42,544,"response to hormone","BP"
"GO:0045785",0.000217497556106472,0.999924391913334,20,188,"positive regulation of cell adhesion","BP"
"GO:0019222",0.000221760112752801,0.999846510670359,221,4153,"regulation of metabolic process","BP"
"GO:0043394",0.000227859608343541,0.999984102578144,5,16,"proteoglycan binding","MF"
"GO:0031401",0.000239566271172365,0.999870720938129,53,735,"positive regulation of protein modification process","BP"
"GO:0007492",0.000241506394710809,0.999956900232008,9,54,"endoderm development","BP"
"GO:0032403",0.000246675046086884,0.999881128766291,38,486,"protein complex binding","MF"
"GO:0009612",0.000247363796963791,0.999928734577953,15,119,"response to mechanical stimulus","BP"
"GO:0048247",0.000252263370821626,0.999976564214515,6,17,"lymphocyte chemotaxis","BP"
"GO:0006468",0.000263799841726883,0.99984338589019,74,1157,"protein phosphorylation","BP"
"GO:1904668",0.000266845080535908,0.999932032602858,13,77,"positive regulation of ubiquitin protein ligase activity","BP"
"GO:0032480",0.000271370897857369,0.999957873880125,8,39,"negative regulation of type I interferon production","BP"
"GO:0033627",0.000271852476779128,0.99995764932191,8,40,"cell adhesion mediated by integrin","BP"
"GO:0098802",0.000276819458303544,0.999937848096625,11,77,"plasma membrane receptor complex","CC"
"GO:0044770",0.000277661372455247,0.99986420403682,39,473,"cell cycle phase transition","BP"
"GO:0043085",0.000283433265826225,0.999838035293693,63,925,"positive regulation of catalytic activity","BP"
"GO:0005518",0.000307202183728401,0.999958944098115,7,33,"collagen binding","MF"
"GO:0043269",0.000307244691039566,0.999878327314482,24,246,"regulation of ion transport","BP"
"GO:0043227",0.000315542137330908,0.999804582780431,388,7896,"membrane-bounded organelle","CC"
"GO:0080090",0.000317237732764341,0.99977929578413,201,3777,"regulation of primary metabolic process","BP"
"GO:0007229",0.000325484596598884,0.999939161374081,9,57,"integrin-mediated signaling pathway","BP"
"GO:0002275",0.000329817900310995,0.999851714175205,31,341,"myeloid cell activation involved in immune response","BP"
"GO:0060255",0.000330696042406084,0.999769561422084,206,3855,"regulation of macromolecule metabolic process","BP"
"GO:0051174",0.000330963837788796,0.999807448192164,66,1005,"regulation of phosphorus metabolic process","BP"
"GO:0051094",0.000331070009205147,0.999825296641224,47,659,"positive regulation of developmental process","BP"
"GO:1903524",0.000333932466997966,0.999955160431161,7,31,"positive regulation of blood circulation","BP"
"GO:0050767",0.000334066270373471,0.99984913261602,31,392,"regulation of neurogenesis","BP"
"GO:1904035",0.000336572616676814,0.999945514322577,8,42,"regulation of epithelial cell apoptotic process","BP"
"GO:1901342",0.000339833253419428,0.999894006184693,16,137,"regulation of vasculature development","BP"
"GO:0031331",0.000341943311061203,0.999852664440683,28,310,"positive regulation of cellular catabolic process","BP"
"GO:1904724",0.000345477336447543,0.999945451779897,8,34,"tertiary granule lumen","CC"
"GO:1901701",0.000345751993401793,0.999818482590609,46,625,"cellular response to oxygen-containing compound","BP"
"GO:0030097",0.000350115115601499,0.999825006271775,40,493,"hemopoiesis","BP"
"GO:0004175",0.000353012254287273,0.999876357738269,19,175,"endopeptidase activity","MF"
"GO:0008285",0.000362388027069752,0.999831443027922,33,395,"negative regulation of cell proliferation","BP"
"GO:0010631",0.000362900779981406,0.999881061408967,17,157,"epithelial cell migration","BP"
"GO:0090132",0.000362900779981406,0.999881061408967,17,157,"epithelium migration","BP"
"GO:0051436",0.000370706565298642,0.999908835736234,12,67,"negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle","BP"
"GO:0042802",0.000372980017997671,0.9997780074389,71,1050,"identical protein binding","MF"
"GO:0042325",0.00038278641271687,0.999781340737791,60,895,"regulation of phosphorylation","BP"
"GO:0030055",0.000384635282141022,0.999830359561132,29,321,"cell-substrate junction","CC"
"GO:0010977",0.000387195845443918,0.999909582160535,11,76,"negative regulation of neuron projection development","BP"
"GO:0005520",0.000388863129740298,0.99995799411121,6,22,"insulin-like growth factor binding","MF"
"GO:0048534",0.000402987983234367,0.99979519183128,41,516,"hematopoietic or lymphoid organ development","BP"
"GO:0090130",0.000403587052348353,0.999866426930518,17,158,"tissue migration","BP"
"GO:0045823",0.000406120948065443,0.99996840195616,5,15,"positive regulation of heart contraction","BP"
"GO:0010955",0.000412049651190759,0.999954577061807,6,23,"negative regulation of protein processing","BP"
"GO:1903318",0.000412049651190759,0.999954577061807,6,23,"negative regulation of protein maturation","BP"
"GO:0070371",0.000412853706084411,0.999868877520276,16,137,"ERK1 and ERK2 cascade","BP"
"GO:0051439",0.000418992575274479,0.999895363271856,12,68,"regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle","BP"
"GO:0005737",0.000419209451375355,0.999722161630731,357,7171,"cytoplasm","CC"
"GO:0030260",0.00042201698928346,0.999892273124429,12,89,"entry into host cell","BP"
"GO:0044409",0.00042201698928346,0.999892273124429,12,89,"entry into host","BP"
"GO:0051806",0.00042201698928346,0.999892273124429,12,89,"entry into cell of other organism involved in symbiotic interaction","BP"
"GO:0051828",0.00042201698928346,0.999892273124429,12,89,"entry into other organism involved in symbiotic interaction","BP"
"GO:0019220",0.000426881053304897,0.999749868545273,65,994,"regulation of phosphate metabolic process","BP"
"GO:0008191",0.000427666443534277,0.99998169080128,4,8,"metalloendopeptidase inhibitor activity","MF"
"GO:0034110",0.000430449527418021,0.999966071284736,5,15,"regulation of homotypic cell-cell adhesion","BP"
"GO:0044437",0.000432716137640284,0.999799067309975,32,387,"vacuolar part","CC"
"GO:0043502",0.000441259635086291,0.999924968403136,8,45,"regulation of muscle adaptation","BP"
"GO:0032479",0.000443823901496768,0.999878398310948,13,99,"regulation of type I interferon production","BP"
"GO:0003725",0.000446244840600842,0.999912834096959,9,57,"double-stranded RNA binding","MF"
"GO:0045055",0.000447010964361945,0.999777769346257,38,465,"regulated exocytosis","BP"
"GO:0033002",0.000456311473414306,0.999874229877485,13,104,"muscle cell proliferation","BP"
"GO:0071674",0.000463285485193781,0.999935338411363,7,28,"mononuclear cell migration","BP"
"GO:0010959",0.000468749682233628,0.999843033278929,17,152,"regulation of metal ion transport","BP"
"GO:2000403",0.000495773640334275,0.99996161805341,5,13,"positive regulation of lymphocyte migration","BP"
"GO:0044444",0.00049818397210156,0.999654503154846,315,6166,"cytoplasmic part","CC"
"GO:0031345",0.000506103870623321,0.99986790831536,12,91,"negative regulation of cell projection organization","BP"
"GO:0032606",0.000509618107511042,0.999858179155488,13,100,"type I interferon production","BP"
"GO:0051348",0.000512512275601682,0.999781286310052,26,265,"negative regulation of transferase activity","BP"
"GO:0051128",0.000520613805268585,0.999667932546552,92,1537,"regulation of cellular component organization","BP"
"GO:0009894",0.000525304268880632,0.999711167126854,50,697,"regulation of catabolic process","BP"
"GO:0002758",0.00053291905971056,0.999806710139642,19,177,"innate immune response-activating signal transduction","BP"
"GO:0022411",0.000536293553383328,0.999736159652308,36,425,"cellular component disassembly","BP"
"GO:0010243",0.000540035696090943,0.999716422122197,43,583,"response to organonitrogen compound","BP"
"GO:0010975",0.00054125186684651,0.999785652689464,22,247,"regulation of neuron projection development","BP"
"GO:0051437",0.000541357885289789,0.99986021749061,12,71,"positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition","BP"
"GO:0031323",0.000544270154604056,0.999615624075534,204,3876,"regulation of cellular metabolic process","BP"
"GO:0050678",0.000559675557836205,0.99980222659532,18,173,"regulation of epithelial cell proliferation","BP"
"GO:0032940",0.000563911797512529,0.999678648776792,56,803,"secretion by cell","BP"
"GO:0008201",0.000564227270397748,0.999874657478963,10,60,"heparin binding","MF"
"GO:0034612",0.000564758692548506,0.999782811913171,21,188,"response to tumor necrosis factor","BP"
"GO:0098797",0.000566298939443461,0.999830428060792,14,124,"plasma membrane protein complex","CC"
"GO:0061042",0.000567216109992457,0.999988621533535,3,5,"vascular wound healing","BP"
"GO:0070372",0.000576347852057244,0.999819153271543,15,126,"regulation of ERK1 and ERK2 cascade","BP"
"GO:0035578",0.000578099654577977,0.999870788871331,10,62,"azurophil granule lumen","CC"
"GO:0043299",0.000579251861287726,0.999733814562328,30,337,"leukocyte degranulation","BP"
"GO:0009056",0.0005848812860105,0.999615988049083,106,1725,"catabolic process","BP"
"GO:0034709",0.000588492538302751,0.999954208496453,5,12,"methylosome","CC"
"GO:0051173",0.000591585304984451,0.999610077066127,108,1850,"positive regulation of nitrogen compound metabolic process","BP"
"GO:2000171",0.00059697170654913,0.999946855340025,5,18,"negative regulation of dendrite development","BP"
"GO:0001934",0.000598725761164879,0.999694102254251,39,528,"positive regulation of protein phosphorylation","BP"
"GO:0042692",0.000602526413140502,0.999771775871757,20,209,"muscle cell differentiation","BP"
"GO:0002676",0.00061795591293719,0.999991274922482,3,4,"regulation of chronic inflammatory response","BP"
"GO:0090257",0.000624073358621552,0.999821940816907,13,105,"regulation of muscle system process","BP"
"GO:0030193",0.000626016724372713,0.999887654593204,8,45,"regulation of blood coagulation","BP"
"GO:1900046",0.000626016724372713,0.999887654593204,8,45,"regulation of hemostasis","BP"
"GO:0005730",0.000627864396470432,0.999640663933576,56,778,"nucleolus","CC"
"GO:0000323",0.000635968176245177,0.999686711552874,35,448,"lytic vacuole","CC"
"GO:0005764",0.000635968176245177,0.999686711552874,35,448,"lysosome","CC"
"GO:0008233",0.000649388330062544,0.999712458049576,27,309,"peptidase activity","MF"
"GO:1903311",0.000654018807977482,0.999737996371442,22,225,"regulation of mRNA metabolic process","BP"
"GO:0055119",0.000655038789109575,0.999964331704918,4,10,"relaxation of cardiac muscle","BP"
"GO:0032879",0.000657307523979113,0.999581830753906,87,1432,"regulation of localization","BP"
"GO:0045665",0.000660521810289962,0.999810067963913,13,108,"negative regulation of neuron differentiation","BP"
"GO:0050673",0.00066616782422367,0.999745621840772,20,208,"epithelial cell proliferation","BP"
"GO:1904666",0.000674961655312977,0.999808736253456,13,83,"regulation of ubiquitin protein ligase activity","BP"
"GO:0001706",0.000677607608213286,0.999894498293514,7,38,"endoderm formation","BP"
"GO:0002819",0.000692448445134785,0.999840485691204,10,67,"regulation of adaptive immune response","BP"
"GO:0042254",0.000692862825537866,0.999679189333486,30,295,"ribosome biogenesis","BP"
"GO:0043170",0.00070147120352187,0.999503957940725,295,5852,"macromolecule metabolic process","BP"
"GO:0031536",0.000707512161765681,0.999989521526626,3,4,"positive regulation of exit from mitosis","BP"
"GO:0051960",0.000717107413091634,0.999655708374321,32,431,"regulation of nervous system development","BP"
"GO:0002544",0.000734498914479705,0.999960820247468,4,9,"chronic inflammatory response","BP"
"GO:0006633",0.000741989417246521,0.999812386716169,11,76,"fatty acid biosynthetic process","BP"
"GO:0005925",0.000759083630902564,0.99965495644778,28,319,"focal adhesion","CC"
"GO:0003723",0.000789231892363268,0.999491721806598,90,1384,"RNA binding","MF"
"GO:0042327",0.000789261824345995,0.999586872872329,40,554,"positive regulation of phosphorylation","BP"
"GO:0010721",0.00079359826504003,0.99973034620572,16,155,"negative regulation of cell development","BP"
"GO:0051171",0.000793834323971086,0.99943518591022,194,3682,"regulation of nitrogen compound metabolic process","BP"
"GO:0003373",0.000802242536907606,0.999978449046144,3,6,"dynamin family protein polymerization involved in membrane fission","BP"
"GO:0003374",0.000802242536907606,0.999978449046144,3,6,"dynamin family protein polymerization involved in mitochondrial fission","BP"
"GO:0070099",0.000808620322247731,0.999981629669744,3,5,"regulation of chemokine-mediated signaling pathway","BP"
"GO:0005924",0.000810068992410635,0.999630127146386,28,320,"cell-substrate adherens junction","CC"
"GO:0098609",0.000814010856243197,0.999627500025279,28,344,"cell-cell adhesion","BP"
"GO:0001558",0.000814593116222514,0.999659995494624,23,251,"regulation of cell growth","BP"
"GO:0005539",0.000824578876932579,0.999788753417884,11,76,"glycosaminoglycan binding","MF"
"GO:1990111",0.00083797768239003,0.999986822639947,3,4,"spermatoproteasome complex","CC"
"GO:0070011",0.000839569958204912,0.999627754300069,26,299,"peptidase activity, acting on L-amino acid peptides","MF"
"GO:0071495",0.000840249024040766,0.999521619607248,52,783,"cellular response to endogenous stimulus","BP"
"GO:0048002",0.00084943231118372,0.999711728466486,16,131,"antigen processing and presentation of peptide antigen","BP"
"GO:0044433",0.000864334050013774,0.999486295224513,61,915,"cytoplasmic vesicle part","CC"
"GO:1904667",0.000868345519067227,0.999762780692149,12,72,"negative regulation of ubiquitin protein ligase activity","BP"
"GO:1901654",0.000889185381035766,0.999721589912528,14,118,"response to ketone","BP"
"GO:0031145",0.000894176284142122,0.99975432622737,12,74,"anaphase-promoting complex-dependent catabolic process","BP"
"GO:0022407",0.000912802089634105,0.999652171482351,19,193,"regulation of cell-cell adhesion","BP"
"GO:0043542",0.000923005948342642,0.999724469239458,13,109,"endothelial cell migration","BP"
"GO:0010562",0.000933023637117252,0.999499164404369,42,592,"positive regulation of phosphorus metabolic process","BP"
"GO:0045937",0.000933023637117252,0.999499164404369,42,592,"positive regulation of phosphate metabolic process","BP"
"GO:0009896",0.000936318373000229,0.999561452916208,29,347,"positive regulation of catabolic process","BP"
"GO:0004298",0.000937372398650689,0.999885608914873,6,18,"threonine-type endopeptidase activity","MF"
"GO:0070003",0.000937372398650689,0.999885608914873,6,18,"threonine-type peptidase activity","MF"
"GO:0031400",0.000941792046518397,0.999520609193773,36,452,"negative regulation of protein modification process","BP"
"GO:0045124",0.000951256534089068,0.999905922322872,5,18,"regulation of bone resorption","BP"
"GO:0000003",0.000956860334724812,0.999464265301278,48,699,"reproduction","BP"
"GO:0022414",0.000956860334724812,0.999464265301278,48,699,"reproductive process","BP"
"GO:0043534",0.000960055305747876,0.999790559113924,9,58,"blood vessel endothelial cell migration","BP"
"GO:1904037",0.000971938726087911,0.999902257785273,5,19,"positive regulation of epithelial cell apoptotic process","BP"
"GO:0002700",0.000981719139446515,0.999785141719182,9,58,"regulation of production of molecular mediator of immune response","BP"
"GO:0002709",0.00100199490439033,0.999865783964218,6,26,"regulation of T cell mediated immunity","BP"
"GO:0006887",0.00100886636497612,0.999460935937869,41,542,"exocytosis","BP"
"GO:0097367",0.00102491073601756,0.999344281328583,82,1413,"carbohydrate derivative binding","MF"
"GO:0060055",0.00104059437818511,0.999931099666783,4,12,"angiogenesis involved in wound healing","BP"
"GO:0002250",0.00105901994612403,0.999629982736178,16,155,"adaptive immune response","BP"
"GO:0045779",0.001059643554835,0.999973516395982,3,5,"negative regulation of bone resorption","BP"
"GO:0010041",0.00106593400129392,0.999973303305278,3,5,"response to iron(III) ion","BP"
"GO:0050818",0.00106624391530642,0.999790654291889,8,48,"regulation of coagulation","BP"
"GO:0051338",0.00108040329453538,0.999391656856198,48,681,"regulation of transferase activity","BP"
"GO:0046058",0.0010815934940643,0.999785962295666,8,51,"cAMP metabolic process","BP"
"GO:0002822",0.00110016625096142,0.999754864508706,9,59,"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP"
"GO:0061575",0.00110256360016456,0.999980883183054,3,4,"cyclin-dependent protein serine/threonine kinase activator activity","MF"
"GO:0051179",0.00110726896702844,0.99920382783432,198,3730,"localization","BP"
"GO:0003008",0.0011201759794924,0.999371790604849,47,674,"system process","BP"
"GO:0001667",0.0011214086910217,0.999564041859594,19,205,"ameboidal-type cell migration","BP"
"GO:0044706",0.00112348183823857,0.999639072932159,14,120,"multi-multicellular organism process","BP"
"GO:1901699",0.00112835885862314,0.999456526687916,30,392,"cellular response to nitrogen compound","BP"
"GO:0005773",0.00113412145706442,0.999404569975094,38,518,"vacuole","CC"
"GO:0044248",0.00113505273616235,0.999252921418756,94,1517,"cellular catabolic process","BP"
"GO:0001618",0.00114712747380863,0.999803201642491,7,40,"virus receptor activity","MF"
"GO:0104005",0.00114712747380863,0.999803201642491,7,40,"hijacked molecular function","MF"
"GO:0070820",0.00115724272900785,0.999667366893546,12,91,"tertiary granule","CC"
"GO:0034667",0.00118486820939345,1,2,2,"integrin alpha3-beta1 complex","CC"
"GO:0034681",0.0011848682093962,1,2,2,"integrin alpha11-beta1 complex","CC"
"GO:0044459",0.00118604837469806,0.999273794374017,65,1054,"plasma membrane part","CC"
"GO:0051443",0.00118697817600072,0.999638669760247,13,94,"positive regulation of ubiquitin-protein transferase activity","BP"
"GO:0002831",0.00118936478966348,0.999702569735582,10,77,"regulation of response to biotic stimulus","BP"
"GO:0048660",0.00119492782661095,0.999702056855128,10,73,"regulation of smooth muscle cell proliferation","BP"
"GO:2000060",0.00123805963592771,0.999644013064694,12,81,"positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process","BP"
"GO:0034774",0.00124162595206278,0.999489115513989,21,207,"secretory granule lumen","CC"
"GO:0048468",0.00126026697824579,0.99923168239569,63,1040,"cell development","BP"
"GO:0046967",0.00127747081663084,1,2,2,"cytosol to ER transport","BP"
"GO:0002478",0.00128847109137429,0.999561884050997,15,124,"antigen processing and presentation of exogenous peptide antigen","BP"
"GO:0005839",0.00129026026931279,0.999827507550338,6,20,"proteasome core complex","CC"
"GO:0051604",0.00129489566711534,0.999492071569688,19,185,"protein maturation","BP"
"GO:0070613",0.00129773445689379,0.999736625721372,8,49,"regulation of protein processing","BP"
"GO:0055021",0.00129838279125484,0.999813034454959,6,30,"regulation of cardiac muscle tissue growth","BP"
"GO:0055017",0.00132365703580208,0.999765966096896,7,42,"cardiac muscle tissue growth","BP"
"GO:2000551",0.00133566364919231,0.999963759914286,3,5,"regulation of T-helper 2 cell cytokine production","BP"
"GO:0071711",0.00134064214273811,0.99990055418886,4,14,"basement membrane organization","BP"
"GO:0007162",0.00134226151531847,0.999558806566299,14,130,"negative regulation of cell adhesion","BP"
"GO:0016538",0.00134301553504677,0.999810623576672,6,25,"cyclin-dependent protein serine/threonine kinase regulator activity","MF"
"GO:0007160",0.00134690284873122,0.999577717180524,13,125,"cell-matrix adhesion","BP"
"GO:0031994",0.00136065489569246,0.999903015727436,4,12,"insulin-like growth factor I binding","MF"
